Protein	lme	hclust	IHS
ZDHHC7	ZDHHC7	0.0293897051964037	0.961962284943546	0.16814216593273
ZDHHC8	ZDHHC8	0.0318288131331841	0.961667240991705	0.174953499278607
ZDHHC9	ZDHHC9	0.0514371369230661	0.961736346080517	0.222416195717022
ZEB1	ZEB1	0.149068418588372	0.961570720894	0.378602465291167
ZEB2	ZEB2	0.276253030557623	0.961794667124464	0.515459689565821
ZFAND1	ZFAND1	0.0410834435168693	0.961643414371043	0.198765245698744
ZFAND2A	ZFAND2A	0.0404216709463969	0.961683266212173	0.197161975394559
ZFAND2B	ZFAND2B	0.0346981586116335	0.961861471135815	0.182687771588275
ZFAND3	ZFAND3	0.0323176092669215	0.961945972928964	0.176317310803582
ZFAND5	ZFAND5	0.0342487268333171	0.961798252279377	0.181494808771706
ZFAND6	ZFAND6	0.101253757032168	0.961760060715108	0.312060602304891
ZFAT	ZFAT	0.0273785186192935	0.962066991259628	0.162295930427135
ZFC3H1	ZFC3H1	0.137271546727165	0.961892852770941	0.363373801595096
ZFHX2	ZFHX2	0.0391140685230401	0.961875293817625	0.193966121147488
ZFHX3	ZFHX3	0.0784390158308116	0.96173671883458	0.274659210138197
ZFHX4	ZFHX4	0.10260118778306	0.961840266060416	0.314143205808073
ZFP1	ZFP1	0.0593254778391864	0.961860825788051	0.238878322801946
ZFP14	ZFP14	0.0870717719961245	0.961780159726965	0.289385387983123
ZFP2	ZFP2	0.128833522805704	0.96165814861778	0.351985521039203
ZFP28	ZFP28	0.0253796534606827	0.961872007147054	0.156243330145397
ZFP3	ZFP3	0.0439837579614129	0.961924391080035	0.205691637152422
ZFP30	ZFP30	0.220434073875775	0.961760022761202	0.460439659356262
ZFP36L1	ZFP36L1	0.0847353033916822	0.961435800773707	0.285425216598297
ZFP36L2	ZFP36L2	0.0712281140348181	0.96193113483379	0.261756643784992
ZFP37	ZFP37	0.0461181149281244	0.961696565734553	0.210598273365497
ZFP41	ZFP41	0.0141878702179902	0.9619580865672	0.116825239085403
ZFP57	ZFP57	0.110998120692156	0.961889073275572	0.326753545425154
ZFP62	ZFP62	0.119313760955187	0.961736728967685	0.338745370716522
ZFP64	ZFP64	0.0251788297328572	0.961957658490244	0.155630871273484
ZFP69	ZFP69	0.028527661241064	0.961820946197518	0.165645712675223
ZFP69B	ZFP69B	0.0635802605119967	0.961811041121015	0.247289701681629
ZFP82	ZFP82	0.0222446804954216	0.961639514177879	0.146257867291505
ZFP90	ZFP90	0.0851548081986766	0.962099373671328	0.286229606492845
ZFP91	ZFP91	0.138545510159816	0.961925764068446	0.365062317582537
ZFP92	ZFP92	0.014229881476371	0.961826783851691	0.116990089900849
ZFPL1	ZFPL1	0.0211955235112897	0.962021136264355	0.142795453751332
ZFPM1	ZFPM1	0.0350478728818047	0.962017578205222	0.183620994962445
ZFPM2	ZFPM2	0.148545013266646	0.961683262454899	0.377959327149991
ZFR	ZFR	0.106992942610754	0.961611761749728	0.320757964887412
ZFR2	ZFR2	0.0574529077313856	0.961698447976149	0.235058231502303
ZFX	ZFX	0.0643247587290437	0.961678052322813	0.248716120689194
ZFY	ZFY	0.0589561898056691	0.96150877580224	0.238090096152724
ZFYVE1	ZFYVE1	0.065419157213861	0.961629775296646	0.250816684954692
ZFYVE16	ZFYVE16	0.175982456638489	0.961526630909344	0.411353641810493
ZFYVE19	ZFYVE19	0.0407691100831903	0.961729298143865	0.198012241102051
ZFYVE21	ZFYVE21	0.0542316765999936	0.961775202632537	0.228382752744293
ZFYVE26	ZFYVE26	0.0889548334485296	0.961605709934868	0.292471324697672
ZFYVE27	ZFYVE27	0.0421220232878454	0.961683566807195	0.201266136239038
ZFYVE28	ZFYVE28	0.0177055224056477	0.961877643031558	0.130501134708426
ZFYVE9	ZFYVE9	0.0724773157139448	0.96189856021791	0.264037545878806
ZGLP1	ZGLP1	0.0339459901221637	0.961657455149527	0.180677653497634
ZGPAT	ZGPAT	0.116824977577899	0.961908500062516	0.335223714781328
ZHX1	ZHX1	0.0583025717326196	0.962050017709194	0.23683325393166
ZHX2	ZHX2	0.0400582825439854	0.96154728487374	0.196259860432219
ZHX3	ZHX3	0.0306296242610333	0.961615436439569	0.171621442429999
ZIC1	ZIC1	0.0174247946704865	0.961639529006547	0.129446403348886
ZIC2	ZIC2	0.0384425825484119	0.961610004951199	0.192267449129371
ZIC5	ZIC5	0.0175138290928421	0.961469930150129	0.129765249718699
ZIK1	ZIK1	0.016298578776581	0.961623293013812	0.125192224177785
ZIM2	ZIM2	0.0249259585116326	0.961969218568411	0.154848328475007
ZKSCAN1	ZKSCAN1	0.225823389720935	0.961858905296684	0.466058192104125
ZKSCAN2	ZKSCAN2	0.0302379655901457	0.961613023031201	0.170520443060219
ZKSCAN3	ZKSCAN3	0.0490657903080397	0.96178045726243	0.21723378705535
ZKSCAN4	ZKSCAN4	0.136102531687528	0.961770760618452	0.361800270070672
ZKSCAN5	ZKSCAN5	0.0144846913113804	0.961994083357605	0.118043158805622
ZKSCAN7	ZKSCAN7	0.0305727931068942	0.961647226803343	0.171464986824941
ZKSCAN8	ZKSCAN8	0.0822828152584024	0.961721865506461	0.281306207875749
ZMAT1	ZMAT1	0.0534605256941323	0.962042027283058	0.226784639070641
ZMAT2	ZMAT2	0.0408520610517201	0.961634697243693	0.198203832862162
ZMAT3	ZMAT3	0.227844035044425	0.961763463524566	0.468115443333948
ZMAT5	ZMAT5	0.0487788065064556	0.962074845073294	0.216630705839589
ZMIZ1	ZMIZ1	0.0858645999300722	0.961659073561519	0.287354261531796
ZMIZ2	ZMIZ2	0.0561487369437006	0.961714276987586	0.232376939375613
ZMYM1	ZMYM1	0.148923476896061	0.961510848201618	0.378406578414628
ZMYM2	ZMYM2	0.117515998344558	0.962072937761731	0.336242415172969
ZMYM3	ZMYM3	0.0432957848618689	0.961412663413701	0.204022341518364
ZMYM4	ZMYM4	0.118414932984254	0.96171821549847	0.337463772926795
ZMYM5	ZMYM5	0.106736830535253	0.961840331436414	0.320411904364523
ZMYM6	ZMYM6	0.191515029536745	0.961538439790172	0.429125928716886
ZMYND10	ZMYND10	0.0231943054743182	0.962003100236199	0.149375345268621
ZMYND11	ZMYND11	0.244999229728843	0.961912254144779	0.485456240388571
ZMYND12	ZMYND12	0.0954878202799394	0.961844027883291	0.303058393171766
ZMYND15	ZMYND15	0.0329602097845953	0.961691711876692	0.178038087418289
ZMYND19	ZMYND19	0.0246042824720735	0.961703577680108	0.153824661480677
ZMYND8	ZMYND8	0.0824929398777903	0.961697157029082	0.281661544686956
ZNF10	ZNF10	0.0535376298929362	0.961734260435354	0.226911817432554
ZNF100	ZNF100	0.0912070575006993	0.96150725916989	0.296135522817591
ZNF101	ZNF101	0.0814277218223679	0.961852144634856	0.279859659235794
ZNF106	ZNF106	0.0759702464029489	0.961862139220189	0.270320002445667
ZNF107	ZNF107	0.0934991676998385	0.962058195576451	0.299919390112088
ZNF112	ZNF112	0.103205783920497	0.961943010578469	0.315084246660466
ZNF114	ZNF114	0.218815728945563	0.962008876538094	0.458805703508343
ZNF117	ZNF117	0.0972800294437306	0.961566432346997	0.305845076551542
ZNF12	ZNF12	0.114425420447527	0.961949069955561	0.331770141481679
ZNF121	ZNF121	0.0838081849576484	0.961583214105809	0.283881214348448
ZNF124	ZNF124	0.084236914088071	0.96182736836004	0.284642529141553
ZNF131	ZNF131	0.104678101752481	0.96177146679796	0.317295463982877
ZNF132	ZNF132	0.0394898193453753	0.961821796622607	0.194890145956821
ZNF133	ZNF133	0.110516550919737	0.961565449704937	0.325989105623141
ZNF134	ZNF134	0.0487807428829877	0.961746456988813	0.216598030085676
ZNF135	ZNF135	0.0157162924225239	0.961561301581453	0.122931601298595
ZNF136	ZNF136	0.0524467280529656	0.961925454586653	0.224610424343866
ZNF138	ZNF138	0.0681235231551447	0.961754099762832	0.255964993084501
ZNF14	ZNF14	0.00876804591043397	0.961714962568602	0.0918278876189189
ZNF140	ZNF140	0.0624853557996462	0.961815057671199	0.245151700161435
ZNF141	ZNF141	0.0245190688296977	0.961574787940067	0.153547772404566
ZNF142	ZNF142	0.0297068854837416	0.962037809536851	0.16905368093875
ZNF146	ZNF146	0.180565280190646	0.962152550390736	0.416810922178688
ZNF148	ZNF148	0.145977701376568	0.96185012002986	0.374711448438309
ZNF154	ZNF154	0.0362073866437217	0.961687613946675	0.186601702212615
ZNF155	ZNF155	0.0485298088538336	0.961663127874393	0.216030849133924
ZNF16	ZNF16	0.0191539346614268	0.961997522534289	0.135742541935372
ZNF160	ZNF160	0.0402695882032292	0.961480253332192	0.196769951636991
ZNF165	ZNF165	0.0290436398822276	0.96218842151786	0.167168938542463
ZNF169	ZNF169	0.0522475356087045	0.961914922933298	0.224182256631745
ZNF17	ZNF17	0.0905766125724436	0.961810184168578	0.295156752285405
ZNF174	ZNF174	0.0308795237565411	0.961837616426692	0.172340034601316
ZNF175	ZNF175	0.0265805607969088	0.961779737357162	0.159889476770852
ZNF18	ZNF18	0.0265989288052344	0.961495690806073	0.159921091249061
ZNF180	ZNF180	0.0290359146796404	0.961499103384891	0.167086821534298
ZNF181	ZNF181	0.125238323267839	0.961886185069912	0.347080700979836
ZNF182	ZNF182	0.0153591373677362	0.962129636640613	0.121562663901106
ZNF184	ZNF184	0.110985660648015	0.961566522761144	0.326680418430092
ZNF185	ZNF185	0.0218616469408658	0.961922369391921	0.145014506943848
ZNF189	ZNF189	0.0677068156875267	0.96179108893354	0.255185838142184
ZNF19	ZNF19	0.0483573431910504	0.961917253498111	0.215675132430238
ZNF195	ZNF195	0.0522508738819642	0.96130752578603	0.224118625490228
ZNF197	ZNF197	0.119979394946027	0.961640201013546	0.339671914460676
ZNF2	ZNF2	0.10074306842183	0.961730841393346	0.311267916685729
ZNF20	ZNF20	0.125274199261185	0.961693898327084	0.347095711652122
ZNF200	ZNF200	0.0738479696767802	0.96182027159296	0.266511677513593
ZNF202	ZNF202	0.0424798831254278	0.961742698853415	0.202125499242492
ZNF205	ZNF205	0.0511666089129898	0.961856209966231	0.221844361041413
ZNF208	ZNF208	0.0674110183413508	0.961611240138904	0.254603992400459
ZNF211	ZNF211	0.0237798218655544	0.961631010693019	0.151219754445882
ZNF212	ZNF212	0.0240672463122189	0.961887656511677	0.152151198332282
ZNF213	ZNF213	0.0395258898123665	0.961639189646593	0.194960623330006
ZNF214	ZNF214	0.015039206955616	0.961739398944419	0.120265530631577
ZNF215	ZNF215	0.0349137150435635	0.961886868530308	0.183256770767175
ZNF217	ZNF217	0.188276314981663	0.961629855958343	0.425502204055613
ZNF219	ZNF219	0.0421464040048915	0.961824108021972	0.201339085719436
ZNF22	ZNF22	0.0939930473894994	0.961645131802069	0.300645898766894
ZNF222	ZNF222	0.0795878152187805	0.961888083022232	0.276684967088421
ZNF224	ZNF224	0.0605683610485563	0.961568906432348	0.241331002355395
ZNF225	ZNF225	0.0855819485635995	0.961578625474056	0.286868911639406
ZNF226	ZNF226	0.0456290404522372	0.961853844898206	0.209495746968763
ZNF227	ZNF227	0.216505169521661	0.961730584688186	0.456310906369859
ZNF229	ZNF229	0.0225623719574878	0.961769526555669	0.147308525875205
ZNF23	ZNF23	0.0395420199220778	0.961599641735465	0.19499639019881
ZNF230	ZNF230	0.0529585169490984	0.961921269668037	0.225703176458403
ZNF232	ZNF232	0.0513902450131987	0.96185991520593	0.222329073021967
ZNF233	ZNF233	0.0527571220648378	0.961689490595015	0.22524646466436
ZNF234	ZNF234	0.0832487101313606	0.961789932432399	0.282962490963601
ZNF235	ZNF235	0.114894074787669	0.96181196006962	0.332425172440225
ZNF236	ZNF236	0.101854415885853	0.961769012644443	0.312986295227144
ZNF239	ZNF239	0.0178649801221289	0.961644841700402	0.131071606313211
ZNF24	ZNF24	0.0400628571722592	0.962012268360192	0.196318516969937
ZNF248	ZNF248	0.0482534572224969	0.962017981601239	0.215454620564211
ZNF25	ZNF25	0.0407388118196407	0.961547697862738	0.197919960385098
ZNF250	ZNF250	0.0540062666379957	0.96203216149598	0.227938073669318
ZNF251	ZNF251	0.0204430142959222	0.961567974993263	0.140204664185213
ZNF253	ZNF253	0.145704643330098	0.961685243452377	0.374328739736942
ZNF254	ZNF254	0.0566813207531502	0.961630012678348	0.233466184263326
ZNF256	ZNF256	0.117117477187693	0.961703689751467	0.335607374689215
ZNF257	ZNF257	0.0210500614249769	0.961577019020008	0.142271765699373
ZNF26	ZNF26	0.0488560011022109	0.961694584162128	0.216759202028
ZNF260	ZNF260	0.1494433233077	0.96191170966394	0.379145463668987
ZNF263	ZNF263	0.0445954196994244	0.961648566345979	0.207087231425669
ZNF264	ZNF264	0.0967125749660738	0.961728059368708	0.30497737135511
ZNF266	ZNF266	0.0283983026120384	0.961978993444898	0.165283303942874
ZNF267	ZNF267	0.073050680016526	0.961741090138339	0.26505818348891
ZNF268	ZNF268	0.0974345698580131	0.961735437002261	0.30611481280971
ZNF273	ZNF273	0.0299215126651945	0.961805527043177	0.169642790176525
ZNF274	ZNF274	0.0717904893789058	0.96201292918346	0.262799122857964
ZNF276	ZNF276	0.0237964323425915	0.962018794763285	0.151303057344807
ZNF277	ZNF277	0.0770364236806099	0.961644091531787	0.272179392433002
ZNF28	ZNF28	0.0183003100253882	0.961361345762973	0.132639400910464
ZNF280A	ZNF280A	0.0345737471190647	0.961817088625512	0.182355753396852
ZNF280B	ZNF280B	0.0349150815809205	0.961507127566573	0.183224179080228
ZNF280C	ZNF280C	0.12187984496124	0.961908929065245	0.342399344539829
ZNF281	ZNF281	0.101511702652428	0.961552250579576	0.312424080610965
ZNF282	ZNF282	0.0294780946341645	0.962060203729724	0.168403389898507
ZNF283	ZNF283	0.208605972294553	0.961848294044035	0.447936712693783
ZNF284	ZNF284	0.0556812106526567	0.961851767750263	0.231424006742457
ZNF285	ZNF285	0.11913070655109	0.961746830107176	0.338487192363225
ZNF286A	ZNF286A	0.272878073309076	0.96150342160056	0.512223780360152
ZNF286B	ZNF286B	0.0384139537530839	0.96204393915969	0.192239203565025
ZNF287	ZNF287	0.0407669665511028	0.961718256650228	0.198005898903151
ZNF292	ZNF292	0.108140350702875	0.961642826915313	0.322478514871187
ZNF296	ZNF296	0.0172447898659612	0.961724981857431	0.128781773636554
ZNF3	ZNF3	0.0667575782062981	0.961807570979094	0.253392865209434
ZNF30	ZNF30	0.0858558137467437	0.961657379804505	0.287339306202053
ZNF300	ZNF300	0.0492703799132954	0.962099167955415	0.217722280714282
ZNF302	ZNF302	0.128990896217486	0.961816793149572	0.352229485059658
ZNF304	ZNF304	0.0501982396063043	0.961649521269413	0.219711431395751
ZNF311	ZNF311	0.0322309722861209	0.961792153790054	0.176066738067744
ZNF316	ZNF316	0.036854618784967	0.961898162511768	0.188282739754156
ZNF317	ZNF317	0.0578770508422818	0.961844726149874	0.23594223046703
ZNF318	ZNF318	0.153601674607146	0.961664306959294	0.384334812317162
ZNF319	ZNF319	0.0397790684379875	0.961971889847106	0.195617856142143
ZNF32	ZNF32	0.0697536313498678	0.961596037546328	0.258988060555888
ZNF320	ZNF320	0.0364019492362896	0.961862856890704	0.187119434823879
ZNF321P	ZNF321P	0.0118384930770504	0.961749869032064	0.106703651138985
ZNF322	ZNF322	0.128431671401688	0.96198290349384	0.351495479566328
ZNF324	ZNF324	0.0753667253953983	0.961773718382935	0.269231750961653
ZNF324B	ZNF324B	0.227888972170757	0.962224245958217	0.468273738756723
ZNF326	ZNF326	0.0569454679133134	0.961746901336165	0.234023775097248
ZNF329	ZNF329	0.015281633253418	0.961697383467157	0.121228324722058
ZNF330	ZNF330	0.091644450596035	0.961925977886711	0.296909376338103
ZNF331	ZNF331	0.0282621034980463	0.961797402441436	0.164870912328257
ZNF333	ZNF333	0.0431674984648271	0.961695025412788	0.203749769406344
ZNF334	ZNF334	0.0455445312287836	0.961437332577204	0.209256332324928
ZNF335	ZNF335	0.050317991941719	0.961644712875601	0.219972795848194
ZNF337	ZNF337	0.0344935358212751	0.96169788338701	0.182132809756656
ZNF33A	ZNF33A	0.0908990162316119	0.961754575350953	0.29567303691012
ZNF33B	ZNF33B	0.109335870222923	0.961371268721832	0.324210370397087
ZNF34	ZNF34	0.0860095895289154	0.961871430908457	0.287628522493905
ZNF341	ZNF341	0.0483447016889621	0.961927675493876	0.21564810807913
ZNF343	ZNF343	0.0270399715886282	0.96185299988726	0.161271441332272
ZNF346	ZNF346	0.0823775282804548	0.961597598719215	0.281449877212461
ZNF347	ZNF347	0.0145889073099578	0.961767053405113	0.118453072547311
ZNF35	ZNF35	0.0787802944937289	0.961700741266979	0.275250917549515
ZNF350	ZNF350	0.0444255078585101	0.961710725219832	0.206699026076242
ZNF354A	ZNF354A	0.0458968664588997	0.961848237125489	0.210109067136753
ZNF354B	ZNF354B	0.11706293148905	0.961913883030872	0.33556587875946
ZNF354C	ZNF354C	0.044273751171786	0.96176795401882	0.206351823547133
ZNF358	ZNF358	0.0549768273619809	0.961757080128636	0.229944238802356
ZNF362	ZNF362	0.0167670134612687	0.961941178158457	0.126999530247681
ZNF365	ZNF365	0.0560095510545908	0.961510992909126	0.232064213197326
ZNF366	ZNF366	0.121481205738151	0.961910559159705	0.341839223230718
ZNF367	ZNF367	0.0685484237654663	0.96151938516047	0.256730672637086
ZNF37A	ZNF37A	0.127736101039523	0.961627838074616	0.350477660752747
ZNF382	ZNF382	0.0380631621227306	0.96217866877707	0.191372836789067
ZNF383	ZNF383	0.149600569042462	0.96177644890536	0.379318209486284
ZNF384	ZNF384	0.0477702432138728	0.96146947727598	0.214311993999843
ZNF385A	ZNF385A	0.0610249535159482	0.961843460957231	0.242273507620074
ZNF385B	ZNF385B	0.0302988940842363	0.961873698563157	0.170715287291964
ZNF385C	ZNF385C	0.0133027230299114	0.961799974221884	0.113113034913089
ZNF385D	ZNF385D	0.0264069031727327	0.961909077578838	0.159377036842191
ZNF391	ZNF391	0.0133931378062037	0.961875932632016	0.11350126394984
ZNF394	ZNF394	0.0342489876252306	0.961824269660607	0.181497954559418
ZNF395	ZNF395	0.0576042437489942	0.961694925376401	0.235367178879199
ZNF396	ZNF396	0.080613134130702	0.961652267260539	0.278427375104833
ZNF397	ZNF397	0.0488924043009644	0.962065759549423	0.216881783651843
ZNF398	ZNF398	0.047116166665541	0.961626826156209	0.212857158233476
ZNF404	ZNF404	0.0620758853731494	0.961689548206353	0.244331189492896
ZNF407	ZNF407	0.0792414008074395	0.961759629973752	0.276063725105572
ZNF408	ZNF408	0.032186610113434	0.961963048549926	0.175961159314227
ZNF41	ZNF41	0.128948814522172	0.961837904734965	0.352175890114674
ZNF410	ZNF410	0.0598729583744219	0.961846716395372	0.239976266354226
ZNF414	ZNF414	0.0350850390944914	0.961786033795822	0.183696218241591
ZNF415	ZNF415	0.0185371779503698	0.962016741089157	0.133540538866685
ZNF416	ZNF416	0.0540591786475943	0.961698297476523	0.228010131503779
ZNF417	ZNF417	0.0839196569569133	0.961869304452936	0.28411219978571
ZNF418	ZNF418	0.0289638992521583	0.961771872341915	0.166903156393373
ZNF419	ZNF419	0.0332087118627582	0.961769490791232	0.178715208916526
ZNF420	ZNF420	0.120815900802992	0.961696625423398	0.340863967147784
ZNF423	ZNF423	0.163165174115532	0.961968791240967	0.396181530761519
ZNF425	ZNF425	0.0299335354905421	0.961195023192275	0.16962300946528
ZNF426	ZNF426	0.105958537294744	0.961574182617636	0.319197421497345
ZNF428	ZNF428	0.0537326568243381	0.961729171180381	0.227324137550306
ZNF429	ZNF429	0.128362213735543	0.961747887406791	0.351357492993984
ZNF43	ZNF43	0.0290132633844952	0.961829404308386	0.167050321275211
ZNF430	ZNF430	0.0596281738828353	0.961271566210018	0.23941359213419
ZNF431	ZNF431	0.0718941103338368	0.961425540142481	0.262908413446151
ZNF432	ZNF432	0.0274145100093885	0.961626722098703	0.16236540702462
ZNF433	ZNF433	0.040764174981441	0.961627254259395	0.1979897514003
ZNF436	ZNF436	0.101615927962767	0.961665524384728	0.31260283851903
ZNF438	ZNF438	0.0451810430824615	0.961824888059629	0.208461631254305
ZNF439	ZNF439	0.0464073041622588	0.961391221303063	0.21122399206988
ZNF44	ZNF44	0.0122432112223517	0.961738331190952	0.108511591682192
ZNF440	ZNF440	0.0674390763309128	0.96188125471329	0.254692723409766
ZNF441	ZNF441	0.100496990497478	0.961859624601524	0.310908342688785
ZNF442	ZNF442	0.0291799577940944	0.961521857396815	0.167502737938633
ZNF443	ZNF443	0.0354963720818551	0.962147794087982	0.184804643060403
ZNF444	ZNF444	0.0142979883568382	0.961444793783481	0.117246434774192
ZNF445	ZNF445	0.0648249047477283	0.961934260915082	0.249714430575
ZNF446	ZNF446	0.0448558629754371	0.961845150433855	0.207712287242353
ZNF449	ZNF449	0.0935893404770851	0.961735945451793	0.300013721099451
ZNF45	ZNF45	0.0922076485140909	0.961609183486635	0.297771257173787
ZNF451	ZNF451	0.0909335932493086	0.96152063099622	0.295693297116842
ZNF454	ZNF454	0.0377033263624902	0.961611331130924	0.190409941577371
ZNF460	ZNF460	0.145870712467863	0.961614545464109	0.374528235072217
ZNF461	ZNF461	0.0526278457285744	0.961710853169762	0.22497282150543
ZNF462	ZNF462	0.0382195542063247	0.961652692656381	0.191713163905452
ZNF467	ZNF467	0.0578421985740598	0.962063923815322	0.235898055359227
ZNF468	ZNF468	0.0165267186461127	0.962025566980409	0.126091735953837
ZNF469	ZNF469	0.210199953714805	0.961977125904004	0.44967493519177
ZNF470	ZNF470	0.0477140083612	0.961636326740554	0.2142043970943
