gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	B Activated	CD14 Mono	CD16 Mono	CD4 Memory T	CD4 Naive T	CD8 T	DC	Eryth	Mk	NK	T activated	pDC
CCL7	P80098	False	CCL7_HUMAN		CPI-SS020734335	0.019	0.04	1.26	0.06	0.035	0.038	0.029	0.047	0.48	0.15	0.045	0.041	0.024
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008EB600F	0.019	0.04	1.26	0.06	0.035	0.038	0.029	0.047	0.48	0.15	0.045	0.041	0.024
CCL7	P80098	False	CCL7_HUMAN		CPI-SS08B91FD2A	0.019	0.04	1.26	0.06	0.035	0.038	0.029	0.047	0.48	0.15	0.045	0.041	0.024
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.019	0.04	1.26	0.06	0.035	0.038	0.029	0.047	0.48	0.15	0.045	0.041	0.024
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0638E0E29	0.019	0.04	1.26	0.06	0.035	0.038	0.029	0.047	0.48	0.15	0.045	0.041	0.024
CCL8	P80075	False	CCL8_HUMAN		CPI-SS09AFCF898	0.152	0.15	2.223	0.461	0.165	0.157	0.137	0.339	0.669	0.34	0.16	0.136	0.169
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.152	0.15	2.223	0.461	0.165	0.157	0.137	0.339	0.669	0.34	0.16	0.136	0.169
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.152	0.15	2.223	0.461	0.165	0.157	0.137	0.339	0.669	0.34	0.16	0.136	0.169
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0C98C08DA	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0B887F7AC	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.019	0.0	0.001	0.0	0.01	0.023	0.01	0.0	0.0	0.024	0.025	0.025	0.0
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0B2979A10	0.0	0.006	0.0	0.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.0	0.0	0.021	0.019	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0F3DB0252	0.0	0.0	0.021	0.019	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	0.0	0.0	0.021	0.019	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL18	P55774	False	CCL18_HUMAN		CPI-SS041751A4D	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0898D7F7F	1.313	0.603	1.778	2.648	0.824	0.97	0.712	1.528	1.348	0.899	1.312	0.616	1.584
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0179FBFD3	1.313	0.603	1.778	2.648	0.824	0.97	0.712	1.528	1.348	0.899	1.312	0.616	1.584
IL15	P40933	False	IL15_HUMAN		CPI-CS068959EAB	0.096	0.017	0.16	0.453	0.055	0.025	0.029	0.144	0.074	0.055	0.03	0.017	0.11
IL18	Q14116	False	IL18_HUMAN		CPI-CS09E0127D2	0.002	0.0	0.051	0.1	0.0	0.0	0.0	0.016	0.022	0.013	0.023	0.006	0.097
IL1A	P01583	False	IL1A_HUMAN		CPI-CS0465E25F9	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS05F37AC7A	0.0	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS093EA33BE	0.005	0.01	0.592	0.31	0.008	0.008	0.011	0.581	0.122	0.153	0.0	0.004	0.104
IL1B	P01584	False	IL1B_HUMAN		CPI-CS09CDFC0C5	0.005	0.01	0.592	0.31	0.008	0.008	0.011	0.581	0.122	0.153	0.0	0.004	0.104
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS01C6805BA	0.049	0.033	1.344	1.018	0.024	0.031	0.045	0.616	0.313	0.229	0.034	0.036	0.033
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0A13FF479	0.049	0.033	1.344	1.018	0.024	0.031	0.045	0.616	0.313	0.229	0.034	0.036	0.033
IL6	P05231	False	IL6_HUMAN		CPI-CS023BD53E7	0.018	0.166	0.013	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.015
IL7	P13232	False	IL7_HUMAN		CPI-CS08B606C20	0.031	0.022	0.003	0.004	0.0	0.0	0.003	0.017	0.0	0.0	0.0	0.002	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.004	0.003	0.0	0.0	0.01	0.001	0.008	0.0	0.0	0.007	0.015	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.004	0.003	0.0	0.0	0.01	0.001	0.008	0.0	0.0	0.007	0.015	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.004	0.003	0.0	0.0	0.01	0.001	0.008	0.0	0.0	0.007	0.015	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.004	0.003	0.0	0.0	0.01	0.001	0.008	0.0	0.0	0.007	0.015	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0	0.0	0.0	0.0	0.002	0.0	0.011	0.0	0.0	0.0	0.019	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-CS0C94B5884	0.0	0.0	0.085	0.184	0.001	0.002	0.0	0.003	0.038	0.032	0.0	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-CS0FC36F030	0.0	0.0	0.085	0.184	0.001	0.002	0.0	0.003	0.038	0.032	0.0	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS030BB46BB	0.0	0.0	0.085	0.184	0.001	0.002	0.0	0.003	0.038	0.032	0.0	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F66EA6BE	0.0	0.0	0.085	0.184	0.001	0.002	0.0	0.003	0.038	0.032	0.0	0.0	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.006	0.01	0.393	0.362	0.004	0.004	0.005	0.161	0.023	0.094	0.003	0.0	0.0
FPR3	P25089	False	FPR3_HUMAN		CPI-SS06CCF5A54	0.0	0.005	0.512	0.09	0.001	0.002	0.003	0.586	0.065	0.103	0.0	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.004	0.004	0.013	0.008	0.01	0.012	0.005	0.021	0.0	0.008	0.006	0.023	0.067
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS075189979	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.046	0.0	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.046	0.0	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.015	0.019	0.121	0.089	0.012	0.013	0.01	0.087	0.046	0.017	0.03	0.027	0.06
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.015	0.019	0.121	0.089	0.012	0.013	0.01	0.087	0.046	0.017	0.03	0.027	0.06
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.013	0.005	0.001	0.008	0.0	0.003	0.003	0.0	0.0	0.0	0.007	0.002	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.013	0.005	0.001	0.008	0.0	0.003	0.003	0.0	0.0	0.0	0.007	0.002	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.018	0.026	0.069	0.084	0.071	0.067	0.093	0.046	0.027	0.084	0.119	0.058	0.059
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS059EC4FAE	0.018	0.026	0.069	0.084	0.071	0.067	0.093	0.046	0.027	0.084	0.119	0.058	0.059
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.018	0.026	0.069	0.084	0.071	0.067	0.093	0.046	0.027	0.084	0.119	0.058	0.059
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.0	0.003	0.055	0.033	0.0	0.0	0.0	0.049	0.0	0.005	0.0	0.0	0.024
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.0	0.003	0.055	0.033	0.0	0.0	0.0	0.049	0.0	0.005	0.0	0.0	0.024
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.167	0.133	0.193	0.337	0.15	0.182	0.13	0.109	0.263	0.192	0.171	0.089	0.123
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.167	0.133	0.193	0.337	0.15	0.182	0.13	0.109	0.263	0.192	0.171	0.089	0.123
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.167	0.133	0.193	0.337	0.15	0.182	0.13	0.109	0.263	0.192	0.171	0.089	0.123
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.167	0.133	0.193	0.337	0.15	0.182	0.13	0.109	0.263	0.192	0.171	0.089	0.123
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.167	0.133	0.193	0.337	0.15	0.182	0.13	0.109	0.263	0.192	0.171	0.089	0.123
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.028	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.0	0.0	0.015	0.008	0.002	0.007	0.0	0.005	0.0	0.017	0.0	0.028	0.0
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.0	0.0	0.015	0.008	0.002	0.007	0.0	0.005	0.0	0.017	0.0	0.028	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.009	0.0	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS019ABECEC	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.009	0.0	0.0	0.0
MARCO	Q9UEW3	False	MARCO_HUMAN		CPI-SS0DF5E47DB	0.0	0.0	0.093	0.069	0.001	0.001	0.002	0.018	0.023	0.012	0.0	0.0	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.067	0.027	0.925	2.404	0.038	0.014	0.051	1.18	0.263	0.367	0.018	0.038	0.096
TLR8	Q9NR97	False	TLR8_HUMAN		CPI-SS016FD0C8A	0.0	0.0	0.013	0.047	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	2.894	1.179	0.603	0.932	2.582	1.701	2.66	1.057	1.349	1.694	2.173	2.475	0.828
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.054	0.041	0.005	0.005	0.074	0.077	0.042	0.007	0.026	0.066	0.03	0.062	0.027
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.012	0.071	0.007	0.008	0.018	0.003	0.017	0.016	0.036	0.0	0.012	0.0	0.0
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.016	0.005	0.256	1.725	0.005	0.003	0.009	0.14	0.122	0.133	0.0	0.0	0.043
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.002	0.0	0.006	0.0	0.005	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	0.167	0.174	0.115	0.189	0.106	0.103	0.117	0.159	0.185	0.104	0.09	0.136	0.246
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.002	0.004	0.005	0.006	0.001	0.002	0.006	0.011	0.0	0.0	0.004	0.007	0.0
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.69	0.973	1.02	1.035	0.766	0.683	0.918	1.041	0.573	0.917	0.939	1.134	1.108
CD22	P20273	False	CD22_HUMAN		CPI-SS0CBC7840D	0.029	0.103	0.005	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.0	0.006	0.0
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.002	0.0	0.026	0.003	0.007	0.0	0.005	0.011	0.017	0.0	0.01	0.0	0.0
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.009	0.003	0.004	0.009	0.011	0.005	0.003	0.012	0.037	0.0	0.011	0.006	0.043
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.009	0.003	0.004	0.009	0.011	0.005	0.003	0.012	0.037	0.0	0.011	0.006	0.043
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.009	0.003	0.004	0.009	0.011	0.005	0.003	0.012	0.037	0.0	0.011	0.006	0.043
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.009	0.003	0.004	0.009	0.011	0.005	0.003	0.012	0.037	0.0	0.011	0.006	0.043
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.004	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.004	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.0	0.01	0.001	0.0	0.004	0.002	0.008	0.003	0.0	0.008	0.015	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.02	0.004	0.012	0.015	0.019	0.017	0.017	0.01	0.024	0.006	0.014	0.006	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.003	0.0	0.25	0.03	0.002	0.003	0.003	0.468	0.0	0.027	0.004	0.004	1.365
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.003	0.0	0.25	0.03	0.002	0.003	0.003	0.468	0.0	0.027	0.004	0.004	1.365
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS0D2539AEB	0.036	0.008	0.216	0.181	0.035	0.059	0.017	0.131	0.104	0.167	0.028	0.007	0.121
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0544D2759	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.008	0.0	0.004	0.005	0.001	0.003	0.002	0.008	0.0	0.006	0.008	0.003	0.083
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS05D406038	0.008	0.0	0.004	0.005	0.001	0.003	0.002	0.008	0.0	0.006	0.008	0.003	0.083
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS079DDF890	0.011	0.021	0.012	0.019	0.246	0.205	0.12	0.025	0.13	0.147	0.092	0.332	0.011
TNFRSF12A	Q9NP84	False	TNR12_HUMAN		CPI-SS02EF3E1BA	0.007	0.005	0.039	0.008	0.044	0.007	0.037	0.039	0.024	0.0	0.038	0.03	0.041
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.003	0.01	0.002	0.003	0.001	0.007	0.006	0.002	0.0	0.018	0.003	0.004	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0	0.0	0.02	0.004	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.088	0.199	0.001	0.0	0.001	0.001	0.013	0.016	0.0	0.0	0.011	0.022	0.058
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	0.049	0.032	0.038	0.046	0.008	0.002	0.018	0.374	0.0	0.008	0.036	0.007	0.087
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS0FF6CFDCA	0.049	0.032	0.038	0.046	0.008	0.002	0.018	0.374	0.0	0.008	0.036	0.007	0.087
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	0.049	0.032	0.038	0.046	0.008	0.002	0.018	0.374	0.0	0.008	0.036	0.007	0.087
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS036B08188	0.025	0.02	1.671	1.921	0.104	0.027	0.067	1.073	0.488	0.507	0.029	0.081	0.25
PROCR	Q9UNN8	False	PROCR_HUMAN		CPI-SS0291D3D2E	0.0	0.0	0.054	0.023	0.006	0.007	0.002	0.049	0.0	0.012	0.03	0.0	0.016
TMEM219	Q86XT9	False	TM219_HUMAN		CPI-SS099ACF7FB	0.244	0.1	0.538	0.533	0.278	0.214	0.223	0.594	0.282	0.376	0.259	0.094	0.606
CD58	P19256	False	LFA3_HUMAN		CPI-SS00B1BEE64	0.248	0.872	0.44	0.528	0.271	0.071	0.375	0.867	0.103	0.179	0.401	0.118	0.154
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.011	0.036	0.003	0.007	0.006	0.002	0.003	0.009	0.028	0.005	0.012	0.022	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS07F60834D	0.0	0.0	0.004	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD244	Q9BZW8	False	CD244_HUMAN		CPI-SS056FF4363	0.002	0.0	0.008	0.004	0.0	0.0	0.014	0.003	0.0	0.0	0.153	0.0	0.029
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0D954EA1C	0.0	0.003	0.0	0.0	0.002	0.0	0.013	0.0	0.0	0.0	0.019	0.0	0.0
KITLG	P21583	False	SCF_HUMAN		CPI-SS02D7A1DDE	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
KITLG	P21583	False	SCF_HUMAN		CPI-SS0EDAE16B6	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.011	0.042	0.108	0.119	0.001	0.002	0.0	0.123	0.0	0.036	0.0	0.003	0.011
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.011	0.042	0.108	0.119	0.001	0.002	0.0	0.123	0.0	0.036	0.0	0.003	0.011
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	0.088	0.172	0.687	1.524	0.007	0.006	0.003	1.353	0.258	0.241	0.0	0.017	0.158
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	0.088	0.172	0.687	1.524	0.007	0.006	0.003	1.353	0.258	0.241	0.0	0.017	0.158
KLRC1	P26715	False	NKG2A_HUMAN		CPI-SS03EF699C7	0.007	0.0	0.005	0.001	0.006	0.002	0.096	0.0	0.0	0.0	0.955	0.006	0.0
KLRC2	P26717	False	NKG2C_HUMAN		CPI-SS0C4FA643F	0.0	0.0	0.0	0.0	0.001	0.0	0.045	0.003	0.0	0.0	0.15	0.0	0.0
CD34	P28906	False	CD34_HUMAN		CPI-SS0EB5AEC83	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.069
CD34	P28906	False	CD34_HUMAN		CPI-SS015E1E2C6	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.069
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS087321EB5	0.006	0.0	0.019	0.065	0.052	0.074	0.107	0.057	0.048	0.094	0.109	0.03	0.305
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS02B7540B0	0.006	0.0	0.019	0.065	0.052	0.074	0.107	0.057	0.048	0.094	0.109	0.03	0.305
PODXL2	Q9NZ53	False	PDXL2_HUMAN		CPI-SS0D8CC2248	0.004	0.025	0.002	0.003	0.004	0.007	0.006	0.008	0.0	0.0	0.01	0.0	0.023
PODXL2	Q9NZ53	False	PDXL2_HUMAN		CPI-SS0C2C89A41	0.004	0.025	0.002	0.003	0.004	0.007	0.006	0.008	0.0	0.0	0.01	0.0	0.023
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.012	0.017	1.031	1.803	0.011	0.011	0.016	0.672	0.275	0.264	0.018	0.008	0.0
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.002	0.0	0.123	0.07	0.0	0.003	0.003	0.071	0.036	0.014	0.0	0.0	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS076940BCD	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	4.431	4.262	2.83	3.897	4.399	4.495	4.342	3.376	3.209	4.006	3.847	3.557	3.75
TNFRSF4	P43489	False	TNR4_HUMAN		CPI-SS04456F441	0.011	0.095	0.018	0.02	0.492	0.022	0.044	0.199	0.087	0.072	0.273	0.174	1.042
TNFSF8	P32971	False	TNFL8_HUMAN		CPI-SS0412C803A	0.009	0.004	0.038	0.004	0.078	0.021	0.039	0.005	0.027	0.053	0.0	0.039	0.01
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	0.03	0.064	0.14	0.046	0.013	0.005	0.01	0.471	0.017	0.04	0.006	0.011	0.126
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.004	0.0	0.013	0.009	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.006	0.141
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.004	0.0	0.013	0.009	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.006	0.141
SIGLEC10	Q96LC7	False	SIG10_HUMAN		CPI-SS073C1B796	0.02	0.0	0.011	0.147	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
PPIA	P62937	False	PPIA_HUMAN		CPI-SS02DA892C8	0.8	1.168	0.523	0.642	0.73	0.68	0.697	1.008	0.355	0.727	0.709	0.687	1.197
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS076FEB261	0.015	0.012	0.019	0.04	0.162	0.208	0.111	0.037	0.021	0.145	0.034	0.129	0.0
LTB	Q06643	False	TNFC_HUMAN		CPI-SS06CBC985C	1.155	0.25	0.125	0.212	1.73	2.126	0.604	0.207	0.719	1.447	0.173	1.639	1.259
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS09B2D63C8	0.043	0.024	0.002	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.322
BST2	Q10589	False	BST2_HUMAN		CPI-SS095DCA7F7	1.477	1.139	1.802	2.039	0.77	0.818	1.08	1.852	0.989	1.026	1.68	0.738	2.596
SLC22A17	Q8WUG5	False	S22AH_HUMAN		CPI-SS0D5A3EC0A	0.002	0.0	0.002	0.0	0.01	0.009	0.003	0.003	0.0	0.0	0.003	0.013	0.011
PTGDR	Q13258	False	PD2R_HUMAN		CPI-CS0F3C15BCC	0.0	0.0	0.001	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.059	0.0	0.0
PTGDR2	Q9Y5Y4	False	PD2R2_HUMAN		CPI-CS09C48BE1A	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.032
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS08B94BEB2	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.032
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0E9015902	0.0	0.0	0.0	0.0	0.011	0.015	0.005	0.002	0.0	0.016	0.003	0.009	0.0
ENHO	Q6UWT2	False	ENHO_HUMAN		CPI-SS07DFEBFA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0
NTN4	Q9HB63	False	NET4_HUMAN		CPI-SS070BE6035	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.0	0.0	0.0	0.0	0.002	0.0
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.007	0.013	1.107	0.564	0.005	0.006	0.008	0.799	0.195	0.158	0.0	0.013	1.069
KLRF1	Q9NZS2	False	KLRF1_HUMAN		CPI-SS025C8F785	0.006	0.0	0.006	0.004	0.0	0.0	0.019	0.0	0.0	0.01	0.259	0.002	0.0
EDAR	Q9UNE0	False	EDAR_HUMAN		CPI-SS05A8552D7	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.009	0.0	0.01	0.0
NELL2	Q99435	False	NELL2_HUMAN		CPI-SS0F2FBF1F6	0.005	0.0	0.007	0.008	0.125	0.234	0.113	0.022	0.031	0.135	0.047	0.137	0.01
TNFRSF18	Q9Y5U5	False	TNR18_HUMAN		CPI-SS0FF51A757	0.094	0.587	0.015	0.01	0.233	0.012	0.08	0.095	0.0	0.096	1.033	0.093	0.085
