"gene_id"	"gene_type"	"gene_name"
"ENSG00000268555"	"lincRNA"	"RP11-678G14.3"
"ENSG00000268240"	"lincRNA"	"RP11-678G14.4"
"ENSG00000268184"	"lincRNA"	"RP11-420K14.8"
"ENSG00000279377"	"TEC"	"AC003973.3"
"ENSG00000269504"	"lincRNA"	"AC003973.4"
"ENSG00000269199"	"lincRNA"	"AC003973.5"
"ENSG00000267872"	"lincRNA"	"RP11-157B13.7"
"ENSG00000268597"	"lincRNA"	"RP11-157B13.8"
"ENSG00000269796"	"lincRNA"	"AC011516.1"
"ENSG00000270947"	"lincRNA"	"AC025811.3"
"ENSG00000260599"	"sense_intronic"	"CTC-457E21.1"
"ENSG00000269364"	"lincRNA"	"LINC01233"
"ENSG00000268823"	"processed_transcript"	"CTC-457E21.6"
"ENSG00000268038"	"lincRNA"	"AC011516.2"
"ENSG00000268981"	"antisense"	"CTC-457E21.9"
"ENSG00000268296"	"lincRNA"	"CTD-2579N5.3"
"ENSG00000261558"	"lincRNA"	"CTD-2291D10.2"
"ENSG00000261615"	"lincRNA"	"CTD-2291D10.1"
"ENSG00000269543"	"lincRNA"	"CTD-2291D10.3"
"ENSG00000267886"	"lincRNA"	"CTD-2291D10.4"
"ENSG00000269107"	"lincRNA"	"RP11-15H20.7"
"ENSG00000213971"	"processed_transcript"	"RP11-15H20.6"
"ENSG00000267934"	"antisense"	"CTB-176F20.3"
"ENSG00000269416"	"lincRNA"	"LINC01224"
"ENSG00000267924"	"lincRNA"	"RP11-255H23.4"
"ENSG00000269289"	"antisense"	"CTB-92J24.3"
"ENSG00000269397"	"sense_intronic"	"CTB-92J24.2"
"ENSG00000268362"	"lincRNA"	"CTD-2017D11.1"
"ENSG00000279425"	"TEC"	"CTD-2017D11.2"
"ENSG00000276030"	"lincRNA"	"CTD-2027I19.3"
"ENSG00000267696"	"lincRNA"	"CTB-151G24.1"
"ENSG00000279882"	"TEC"	"CTB-151G24.2"
"ENSG00000261824"	"lincRNA"	"LINC00662"
"ENSG00000261770"	"lincRNA"	"CTC-459F4.1"
"ENSG00000267575"	"lincRNA"	"CTC-459F4.3"
"ENSG00000272635"	"processed_transcript"	"LLNLF-65H9.1"
"ENSG00000281468"	"sense_intronic"	"CTC-459F4.9"
"ENSG00000266977"	"lincRNA"	"CTC-459F4.5"
"ENSG00000267509"	"lincRNA"	"CTD-2043I16.1"
"ENSG00000266928"	"lincRNA"	"CTB-70G10.1"
"ENSG00000267320"	"lincRNA"	"AC005780.1"
"ENSG00000267238"	"lincRNA"	"AC093074.1"
"ENSG00000260725"	"lincRNA"	"AC005307.1"
"ENSG00000267243"	"lincRNA"	"AC005307.3"
"ENSG00000266893"	"lincRNA"	"AC005616.1"
"ENSG00000267423"	"lincRNA"	"AC005616.2"
"ENSG00000267537"	"lincRNA"	"AC005394.1"
"ENSG00000266976"	"lincRNA"	"AC079466.1"
"ENSG00000267617"	"lincRNA"	"AC007795.1"
"ENSG00000267528"	"lincRNA"	"AC011524.1"
"ENSG00000267683"	"lincRNA"	"AC008991.1"
"ENSG00000267027"	"lincRNA"	"AC011524.2"
"ENSG00000267240"	"lincRNA"	"AC011524.3"
"ENSG00000267339"	"lincRNA"	"LINC00906"
"ENSG00000267014"	"lincRNA"	"LINC01532"
"ENSG00000267498"	"lincRNA"	"CTB-32O4.2"
"ENSG00000276251"	"lincRNA"	"CTB-32O4.3"
"ENSG00000276631"	"lincRNA"	"CTB-32O4.4"
"ENSG00000264515"	"processed_transcript"	"CTC-525D6.1"
"ENSG00000267574"	"lincRNA"	"CTC-525D6.5"
"ENSG00000266248"	"antisense"	"CTC-525D6.2"
"ENSG00000279387"	"TEC"	"CTC-525D6.3"
"ENSG00000278895"	"TEC"	"CTC-448F2.7"
"ENSG00000267006"	"lincRNA"	"CTC-448F2.4"
"ENSG00000267223"	"antisense"	"AC005597.1"
"ENSG00000280061"	"TEC"	"CTD-2001J20.1"
"ENSG00000267760"	"lincRNA"	"CTC-565M22.1"
"ENSG00000267081"	"lincRNA"	"CTC-400I9.2"
"ENSG00000261316"	"lincRNA"	"CTC-400I9.1"
"ENSG00000267378"	"lincRNA"	"CTC-400I9.3"
"ENSG00000267777"	"lincRNA"	"CTC-439O9.3"
"ENSG00000267662"	"antisense"	"AC007796.1"
"ENSG00000278875"	"TEC"	"CTC-439O9.1"
"ENSG00000267636"	"lincRNA"	"AC008992.1"
"ENSG00000267599"	"lincRNA"	"CTD-2050I18.2"
"ENSG00000267407"	"lincRNA"	"CTD-2050I18.1"
"ENSG00000261400"	"lincRNA"	"AC011525.2"
"ENSG00000267465"	"lincRNA"	"AC011525.4"
"ENSG00000267012"	"lincRNA"	"CTC-360P9.1"
"ENSG00000267094"	"lincRNA"	"CTC-360P9.5"
"ENSG00000267684"	"lincRNA"	"CTC-360P9.2"
"ENSG00000267489"	"lincRNA"	"CTC-360P9.4"
"ENSG00000267779"	"lincRNA"	"LINC01533"
"ENSG00000267204"	"lincRNA"	"AC011518.1"
"ENSG00000267133"	"lincRNA"	"AC011518.2"
"ENSG00000267213"	"antisense"	"AC007773.2"
"ENSG00000267557"	"antisense"	"CTC-379B2.4"
"ENSG00000267475"	"lincRNA"	"CTD-2538C1.2"
"ENSG00000267567"	"lincRNA"	"CTD-2538C1.3"
"ENSG00000267555"	"antisense"	"CTD-2085J24.3"
"ENSG00000267054"	"sense_intronic"	"CTD-2540B15.10"
"ENSG00000273420"	"3prime_overlapping_ncrna"	"CTD-2540B15.13"
"ENSG00000267714"	"antisense"	"CTD-2540B15.6"
"ENSG00000270212"	"lincRNA"	"CTD-2540B15.12"
"ENSG00000267580"	"antisense"	"CTD-2540B15.11"
"ENSG00000267727"	"antisense"	"CTD-2540B15.7"
"ENSG00000267296"	"antisense"	"CEBPA-AS1"
"ENSG00000267130"	"lincRNA"	"CTD-2540B15.9"
"ENSG00000266985"	"lincRNA"	"CTD-2329C7.2"
"ENSG00000277013"	"lincRNA"	"CTC-526N19.1"
"ENSG00000267219"	"antisense"	"AC010504.2"
"ENSG00000267024"	"antisense"	"CTD-2588C8.8"
"ENSG00000268751"	"lincRNA"	"SCGB1B2P"
"ENSG00000268683"	"sense_intronic"	"CTD-2553L13.4"
"ENSG00000279971"	"TEC"	"CTD-2553L13.5"
"ENSG00000279329"	"TEC"	"CTD-2553L13.9"
"ENSG00000274104"	"lincRNA"	"CTD-2553L13.10"
"ENSG00000267767"	"lincRNA"	"CTC-523E23.4"
"ENSG00000261754"	"lincRNA"	"CTC-523E23.1"
"ENSG00000269086"	"lincRNA"	"CTC-523E23.5"
"ENSG00000271109"	"lincRNA"	"CTC-523E23.11"
"ENSG00000271649"	"lincRNA"	"LINC00904"
"ENSG00000270544"	"lincRNA"	"CTC-523E23.14"
"ENSG00000271171"	"lincRNA"	"CTC-523E23.15"
"ENSG00000269037"	"lincRNA"	"CTC-523E23.6"
"ENSG00000270876"	"lincRNA"	"ZNF30-AS1"
"ENSG00000280106"	"TEC"	"CTC-523E23.3"
"ENSG00000269303"	"antisense"	"CTD-2527I21.7"
"ENSG00000271032"	"antisense"	"CTD-2527I21.14"
"ENSG00000267874"	"sense_intronic"	"CTD-2527I21.9"
"ENSG00000227392"	"antisense"	"HPN-AS1"
"ENSG00000179066"	"lincRNA"	"CTD-2527I21.15"
"ENSG00000279619"	"TEC"	"CTD-2527I21.5"
"ENSG00000221857"	"processed_transcript"	"CTD-2527I21.4"
"ENSG00000271366"	"antisense"	"AC002128.5"
"ENSG00000268947"	"sense_intronic"	"AD000684.2"
"ENSG00000269553"	"sense_intronic"	"U62631.5"
"ENSG00000205786"	"lincRNA"	"LINC01531"
"ENSG00000233214"	"lincRNA"	"AC002511.2"
"ENSG00000232680"	"lincRNA"	"AC002511.3"
"ENSG00000236144"	"antisense"	"TMEM147-AS1"
"ENSG00000224910"	"lincRNA"	"AC002115.5"
"ENSG00000267626"	"lincRNA"	"AC002115.9"
"ENSG00000226510"	"antisense"	"UPK1A-AS1"
"ENSG00000267439"	"antisense"	"AC002398.11"
"ENSG00000267328"	"antisense"	"AC002398.12"
"ENSG00000267049"	"antisense"	"AC002398.13"
"ENSG00000225872"	"lincRNA"	"LINC01529"
"ENSG00000280194"	"TEC"	"AD000864.6"
"ENSG00000267786"	"lincRNA"	"AF038458.3"
"ENSG00000267388"	"lincRNA"	"AF038458.5"
"ENSG00000248101"	"processed_transcript"	"AC002116.8"
"ENSG00000267698"	"antisense"	"AC002116.7"
"ENSG00000280023"	"TEC"	"LLNLR-276H7.1"
"ENSG00000279504"	"TEC"	"AD001527.4"
"ENSG00000270760"	"antisense"	"AD001527.7"
"ENSG00000267053"	"lincRNA"	"CTD-3162L10.1"
"ENSG00000232677"	"lincRNA"	"LINC00665"
"ENSG00000266973"	"antisense"	"CTD-3162L10.3"
"ENSG00000267363"	"lincRNA"	"CTD-3162L10.4"
"ENSG00000267309"	"antisense"	"CTD-2630F21.1"
"ENSG00000228629"	"antisense"	"AC092295.4"
"ENSG00000233527"	"antisense"	"ZNF529-AS1"
"ENSG00000276071"	"lincRNA"	"CTD-3234P18.6"
"ENSG00000225975"	"lincRNA"	"LINC01534"
"ENSG00000267260"	"lincRNA"	"CTD-2162K18.4"
"ENSG00000267353"	"lincRNA"	"CTD-2162K18.3"
"ENSG00000267254"	"antisense"	"ZNF790-AS1"
"ENSG00000267345"	"antisense"	"CTD-2293H3.2"
"ENSG00000267672"	"sense_intronic"	"CTD-2293H3.1"
"ENSG00000267437"	"antisense"	"CTC-454I21.4"
"ENSG00000226686"	"lincRNA"	"LINC01535"
"ENSG00000267605"	"lincRNA"	"CTD-3220F14.1"
"ENSG00000276846"	"antisense"	"CTD-3220F14.3"
"ENSG00000267682"	"sense_intronic"	"CTD-3220F14.2"
"ENSG00000279936"	"TEC"	"CTD-2086O20.1"
"ENSG00000266916"	"antisense"	"ZNF793-AS1"
"ENSG00000267115"	"lincRNA"	"CTD-3064H18.2"
"ENSG00000180458"	"antisense"	"CTD-3064H18.4"
"ENSG00000267470"	"antisense"	"ZNF571-AS1"
"ENSG00000267152"	"lincRNA"	"CTD-2528L19.6"
"ENSG00000267640"	"lincRNA"	"CTD-2554C21.2"
"ENSG00000225868"	"lincRNA"	"AC016582.2"
"ENSG00000229481"	"lincRNA"	"CTD-2554C21.3"
"ENSG00000268051"	"sense_intronic"	"CTC-244M17.1"
"ENSG00000268764"	"antisense"	"CTC-450M9.1"
"ENSG00000269653"	"sense_intronic"	"CTB-102L5.7"
"ENSG00000268499"	"sense_intronic"	"CTB-102L5.8"
"ENSG00000266963"	"antisense"	"AC005625.1"
"ENSG00000267090"	"antisense"	"AC005789.9"
"ENSG00000269445"	"antisense"	"AC067969.1"
"ENSG00000268055"	"antisense"	"AC067969.2"
"ENSG00000267291"	"antisense"	"CTB-186G2.1"
"ENSG00000267375"	"antisense"	"CTB-186G2.4"
"ENSG00000267892"	"antisense"	"CTD-2540F13.2"
"ENSG00000268756"	"antisense"	"AC104534.2"
"ENSG00000269688"	"sense_intronic"	"AC008982.2"
"ENSG00000269050"	"antisense"	"CTC-360G5.6"
"ENSG00000269486"	"lincRNA"	"CTC-360G5.9"
"ENSG00000267992"	"antisense"	"CTB-189B5.3"
"ENSG00000269172"	"antisense"	"CTC-218B8.3"
"ENSG00000268262"	"sense_overlapping"	"CTC-246B18.8"
"ENSG00000269246"	"lincRNA"	"CTC-246B18.10"
"ENSG00000269792"	"antisense"	"CTB-60E11.9"
"ENSG00000269460"	"lincRNA"	"AC093063.3"
"ENSG00000276445"	"lincRNA"	"LLNLR-268E12.1"
"ENSG00000269749"	"processed_transcript"	"AC005614.5"
"ENSG00000269296"	"antisense"	"AC005614.3"
"ENSG00000205041"	"sense_intronic"	"CTC-425O23.2"
"ENSG00000279759"	"TEC"	"CTC-425O23.5"
"ENSG00000277453"	"lincRNA"	"CTC-492K19.7"
"ENSG00000268366"	"antisense"	"CTC-492K19.4"
"ENSG00000269843"	"lincRNA"	"CTC-490E21.10"
"ENSG00000279108"	"TEC"	"CTC-490E21.11"
"ENSG00000269353"	"sense_intronic"	"AC092071.1"
"ENSG00000269652"	"antisense"	"CTD-2195B23.3"
"ENSG00000277744"	"sense_intronic"	"CTC-435M10.12"
"ENSG00000268987"	"sense_intronic"	"CTC-435M10.10"
"ENSG00000268475"	"antisense"	"CTC-435M10.6"
"ENSG00000267107"	"lincRNA"	"PCAT19"
"ENSG00000268355"	"lincRNA"	"AC006129.1"
"ENSG00000270164"	"lincRNA"	"LINC01480"
"ENSG00000268027"	"lincRNA"	"AC006129.2"
"ENSG00000280014"	"TEC"	"AC006129.3"
"ENSG00000268833"	"antisense"	"AC011513.4"
"ENSG00000278239"	"lincRNA"	"AC020956.3"
"ENSG00000268525"	"antisense"	"CTB-59C6.3"
"ENSG00000254887"	"processed_transcript"	"CTC-378H22.1"
"ENSG00000259436"	"antisense"	"CTC-378H22.2"
"ENSG00000279539"	"TEC"	"AC006486.10"
"ENSG00000213904"	"antisense"	"LIPE-AS1"
"ENSG00000268605"	"sense_intronic"	"CTB-50E14.4"
"ENSG00000225877"	"lincRNA"	"AC004603.4"
"ENSG00000227606"	"lincRNA"	"AC005392.13"
"ENSG00000231412"	"lincRNA"	"CTC-490G23.2"
"ENSG00000272396"	"antisense"	"CTC-490G23.4"
"ENSG00000269177"	"antisense"	"L34079.3"
"ENSG00000269583"	"antisense"	"L34079.4"
"ENSG00000268601"	"lincRNA"	"AC115522.3"
"ENSG00000278917"	"TEC"	"RP11-15A1.4"
"ENSG00000267058"	"lincRNA"	"RP11-15A1.3"
"ENSG00000267191"	"antisense"	"RP11-15A1.2"
"ENSG00000277806"	"sense_intronic"	"RP11-15A1.8"
"ENSG00000278492"	"sense_intronic"	"RP11-15A1.9"
"ENSG00000266921"	"antisense"	"RP11-15A1.7"
"ENSG00000267144"	"lincRNA"	"AC067968.3"
"ENSG00000267163"	"antisense"	"AC084219.3"
"ENSG00000186019"	"antisense"	"AC084219.4"
"ENSG00000279103"	"TEC"	"CTC-204F22.1"
"ENSG00000267188"	"processed_transcript"	"CTC-512J12.4"
"ENSG00000267614"	"lincRNA"	"AC138472.6"
"ENSG00000266903"	"antisense"	"CTB-171A8.1"
"ENSG00000279095"	"TEC"	"AC092066.1"
"ENSG00000267282"	"antisense"	"CTB-129P6.4"
"ENSG00000280087"	"TEC"	"CTB-129P6.7"
"ENSG00000267114"	"lincRNA"	"CTB-129P6.11"
"ENSG00000267348"	"antisense"	"CTB-179K24.3"
"ENSG00000267044"	"antisense"	"AC005757.6"
"ENSG00000267037"	"lincRNA"	"AC005757.7"
"ENSG00000266958"	"antisense"	"AC006126.3"
"ENSG00000267045"	"lincRNA"	"AC006126.4"
"ENSG00000279407"	"TEC"	"AC007191.4"
"ENSG00000259605"	"processed_transcript"	"AC074212.5"
"ENSG00000267395"	"antisense"	"AC074212.6"
"ENSG00000269148"	"antisense"	"AC092301.3"
"ENSG00000268401"	"lincRNA"	"CTC-344H19.4"
"ENSG00000267922"	"lincRNA"	"AC007193.6"
"ENSG00000269729"	"lincRNA"	"AC006262.4"
"ENSG00000268621"	"lincRNA"	"AC006262.5"
"ENSG00000268460"	"processed_transcript"	"DKFZp434J0226"
"ENSG00000269745"	"antisense"	"AC006262.10"
"ENSG00000269124"	"antisense"	"AC007193.10"
"ENSG00000268810"	"antisense"	"AC007193.9"
"ENSG00000269151"	"antisense"	"AC007193.8"
"ENSG00000277531"	"lincRNA"	"LLNLF-187D8.1"
"ENSG00000204850"	"antisense"	"CTB-158D10.3"
"ENSG00000268423"	"sense_intronic"	"AC011551.3"
"ENSG00000269292"	"antisense"	"CTB-12A17.3"
"ENSG00000279161"	"TEC"	"CTB-12A17.2"
"ENSG00000245598"	"antisense"	"DACT3-AS1"
"ENSG00000269487"	"antisense"	"CTB-174O21.2"
"ENSG00000275719"	"antisense"	"CTB-147N14.6"
"ENSG00000279948"	"TEC"	"CTD-2233K9.1"
"ENSG00000268061"	"antisense"	"NAPA-AS1"
"ENSG00000279861"	"TEC"	"RP11-43N16.4"
"ENSG00000268746"	"lincRNA"	"CTD-2571L23.8"
"ENSG00000277383"	"antisense"	"CTD-3001H11.2"
"ENSG00000269806"	"antisense"	"CTD-3001H11.1"
"ENSG00000278999"	"TEC"	"AC008985.1"
"ENSG00000269656"	"antisense"	"CTD-2571L23.6"
"ENSG00000259108"	"lincRNA"	"CTD-3098H1.2"
"ENSG00000269420"	"antisense"	"CTD-2265M8.2"
"ENSG00000269534"	"antisense"	"CTC-453G23.5"
"ENSG00000269321"	"antisense"	"CTC-453G23.4"
"ENSG00000280353"	"TEC"	"CTC-453G23.7"
"ENSG00000268583"	"antisense"	"CTC-453G23.8"
"ENSG00000268001"	"antisense"	"CARD8-AS1"
"ENSG00000268186"	"lincRNA"	"CTC-241F20.4"
"ENSG00000268530"	"antisense"	"CTC-273B12.5"
"ENSG00000269814"	"lincRNA"	"CTC-273B12.10"
"ENSG00000268093"	"antisense"	"AC022154.7"
"ENSG00000235191"	"antisense"	"NUCB1-AS1"
"ENSG00000260366"	"sense_overlapping"	"CTD-2639E6.4"
"ENSG00000267898"	"lincRNA"	"CTD-2639E6.9"
"ENSG00000268655"	"lincRNA"	"CTB-60B18.10"
"ENSG00000268108"	"antisense"	"CTB-60B18.12"
"ENSG00000268287"	"lincRNA"	"CTB-60B18.18"
"ENSG00000197813"	"lincRNA"	"CTC-301O7.4"
"ENSG00000268157"	"antisense"	"AC010524.4"
"ENSG00000268686"	"antisense"	"AC010524.2"
"ENSG00000273189"	"processed_transcript"	"CTD-3148I10.15"
"ENSG00000268636"	"antisense"	"CTB-33G10.11"
"ENSG00000268677"	"antisense"	"CTB-33G10.6"
"ENSG00000269194"	"antisense"	"AC006942.4"
"ENSG00000268006"	"antisense"	"PTOV1-AS1"
"ENSG00000268047"	"antisense"	"AC018766.6"
"ENSG00000269352"	"antisense"	"PTOV1-AS2"
"ENSG00000267896"	"antisense"	"AC018766.4"
"ENSG00000269091"	"antisense"	"CTD-2126E3.3"
"ENSG00000204666"	"sense_overlapping"	"FLJ26850"
"ENSG00000267890"	"lincRNA"	"CTD-2126E3.4"
"ENSG00000267815"	"antisense"	"CTB-191K22.5"
"ENSG00000269392"	"antisense"	"CTB-191K22.6"
"ENSG00000268854"	"antisense"	"CTD-2545M3.2"
"ENSG00000268518"	"lincRNA"	"CTD-2545M3.8"
"ENSG00000268231"	"sense_intronic"	"CTD-2560K21.6"
"ENSG00000261341"	"lincRNA"	"CTD-2568A17.1"
"ENSG00000268375"	"antisense"	"CTD-2568A17.8"
"ENSG00000180279"	"lincRNA"	"MGC45922"
"ENSG00000267968"	"antisense"	"AC011523.2"
"ENSG00000269495"	"antisense"	"CTB-147C22.8"
"ENSG00000279676"	"TEC"	"CTB-147C22.6"
"ENSG00000267879"	"antisense"	"CTB-147C22.9"
"ENSG00000268739"	"antisense"	"CTC-518B2.12"
"ENSG00000268906"	"antisense"	"CTC-518B2.9"
"ENSG00000268390"	"lincRNA"	"CTC-518B2.10"
"ENSG00000269072"	"antisense"	"CTD-3187F8.14"
"ENSG00000268595"	"antisense"	"CTD-3187F8.2"
"ENSG00000268318"	"lincRNA"	"CTD-3187F8.11"
"ENSG00000267905"	"antisense"	"CTD-2616J11.16"
"ENSG00000267984"	"antisense"	"CTD-2616J11.9"
"ENSG00000268520"	"sense_intronic"	"CTD-2616J11.10"
"ENSG00000268889"	"lincRNA"	"CTD-2616J11.14"
"ENSG00000254760"	"antisense"	"CTD-2616J11.3"
"ENSG00000255441"	"antisense"	"CTD-2616J11.2"
"ENSG00000268777"	"antisense"	"CTD-3073N11.9"
"ENSG00000267808"	"lincRNA"	"AC018755.17"
"ENSG00000273837"	"sense_intronic"	"LLNLR-470E3.1"
"ENSG00000269959"	"lincRNA"	"SPACA6P-AS"
"ENSG00000182310"	"processed_transcript"	"SPACA6P"
"ENSG00000268316"	"lincRNA"	"AC006272.2"
"ENSG00000269483"	"lincRNA"	"AC006272.1"
"ENSG00000268095"	"antisense"	"ZNF649-AS1"
"ENSG00000269235"	"antisense"	"ZNF350-AS1"
"ENSG00000275055"	"antisense"	"CTC-471J1.11"
"ENSG00000260160"	"sense_overlapping"	"CTC-471J1.2"
"ENSG00000267827"	"processed_transcript"	"CTC-471J1.8"
"ENSG00000268458"	"lincRNA"	"CTC-471J1.9"
"ENSG00000267927"	"antisense"	"CTD-2525I3.2"
"ENSG00000268015"	"antisense"	"CTD-2525I3.3"
"ENSG00000269102"	"antisense"	"CTD-2525I3.5"
"ENSG00000269535"	"antisense"	"CTD-2525I3.6"
"ENSG00000269834"	"processed_transcript"	"ZNF528-AS1"
"ENSG00000269349"	"antisense"	"CTD-3099C6.5"
"ENSG00000268886"	"antisense"	"CTD-3099C6.7"
"ENSG00000268970"	"sense_intronic"	"CTD-3099C6.11"
"ENSG00000269825"	"sense_intronic"	"CTD-3099C6.9"
"ENSG00000213793"	"lincRNA"	"ZNF888"
"ENSG00000269646"	"lincRNA"	"CTD-2331H12.7"
"ENSG00000269082"	"processed_transcript"	"CTD-2620I22.1"
"ENSG00000267943"	"lincRNA"	"CTD-2620I22.3"
"ENSG00000268842"	"antisense"	"CTD-2245F17.2"
"ENSG00000269051"	"lincRNA"	"CTD-2245F17.3"
"ENSG00000269288"	"antisense"	"CTD-2245F17.6"
"ENSG00000269758"	"lincRNA"	"CTD-2245F17.9"
"ENSG00000269842"	"lincRNA"	"CTC-339O9.1"
"ENSG00000269877"	"lincRNA"	"CTD-3022G6.1"
"ENSG00000269564"	"lincRNA"	"AC008753.4"
"ENSG00000228323"	"antisense"	"AC008753.6"
"ENSG00000232324"	"lincRNA"	"AC008440.10"
"ENSG00000232220"	"antisense"	"AC008440.5"
"ENSG00000237017"	"antisense"	"AC012314.8"
"ENSG00000223660"	"lincRNA"	"AC012314.20"
"ENSG00000269524"	"lincRNA"	"CTB-83J4.1"
"ENSG00000275210"	"processed_transcript"	"AC008984.2"
"ENSG00000227407"	"antisense"	"AC008746.3"
"ENSG00000268496"	"sense_intronic"	"CTD-2587H19.2"
"ENSG00000269873"	"lincRNA"	"CTD-2587H19.3"
"ENSG00000267838"	"lincRNA"	"AC008746.12"
"ENSG00000226696"	"antisense"	"LENG8-AS1"
"ENSG00000269271"	"lincRNA"	"CTB-83J4.2"
"ENSG00000224730"	"antisense"	"AC009892.10"
"ENSG00000215765"	"processed_transcript"	"CTB-61M7.1"
"ENSG00000268734"	"lincRNA"	"CTB-61M7.2"
"ENSG00000267265"	"antisense"	"CTC-550B14.7"
"ENSG00000267149"	"processed_transcript"	"CTC-550B14.6"
"ENSG00000267577"	"antisense"	"CTD-2587H24.5"
"ENSG00000267649"	"lincRNA"	"CTD-2587H24.10"
"ENSG00000276570"	"processed_transcript"	"CTD-2587H24.14"
"ENSG00000268729"	"antisense"	"CTD-2105E13.14"
"ENSG00000276831"	"lincRNA"	"CTD-2105E13.16"
"ENSG00000269275"	"antisense"	"CTD-2105E13.15"
"ENSG00000279063"	"TEC"	"CTD-2537I9.15"
"ENSG00000269859"	"antisense"	"CTD-2537I9.16"
"ENSG00000276488"	"antisense"	"CTD-2537I9.18"
"ENSG00000267523"	"antisense"	"CTD-2537I9.12"
"ENSG00000267096"	"sense_intronic"	"CTD-2537I9.13"
"ENSG00000267117"	"antisense"	"AC010525.4"
"ENSG00000267522"	"lincRNA"	"CTD-2621I17.6"
"ENSG00000279959"	"TEC"	"CTD-2621I17.8"
"ENSG00000279794"	"TEC"	"CTD-2621I17.3"
"ENSG00000267298"	"sense_intronic"	"AC006116.19"
"ENSG00000267549"	"antisense"	"AC006116.17"
"ENSG00000267429"	"sense_intronic"	"AC006116.15"
"ENSG00000267606"	"lincRNA"	"AC006116.21"
"ENSG00000267776"	"sense_intronic"	"AC006116.24"
"ENSG00000267192"	"antisense"	"AC006116.12"
"ENSG00000267454"	"lincRNA"	"ZNF582-AS1"
"ENSG00000166770"	"lincRNA"	"ZNF667-AS1"
"ENSG00000279405"	"TEC"	"AC098795.1"
"ENSG00000267224"	"lincRNA"	"AC005498.4"
"ENSG00000267421"	"lincRNA"	"AC005498.3"
"ENSG00000269696"	"antisense"	"AC007228.11"
"ENSG00000268352"	"lincRNA"	"AC007228.5"
"ENSG00000268568"	"lincRNA"	"AC007228.9"
"ENSG00000269793"	"antisense"	"ZIM2-AS1"
"ENSG00000268654"	"lincRNA"	"MIMT1"
"ENSG00000268713"	"lincRNA"	"CTC-444N24.8"
"ENSG00000267871"	"antisense"	"CTC-444N24.6"
"ENSG00000279541"	"TEC"	"CTC-444N24.7"
"ENSG00000268205"	"lincRNA"	"CTC-444N24.11"
"ENSG00000268678"	"antisense"	"CTC-444N24.13"
"ENSG00000276449"	"antisense"	"AC004076.5"
"ENSG00000268266"	"lincRNA"	"AC003005.2"
"ENSG00000268392"	"lincRNA"	"AC003682.16"
"ENSG00000269867"	"sense_intronic"	"CTD-2583A14.8"
"ENSG00000176593"	"processed_transcript"	"CTD-2368P22.1"
"ENSG00000268516"	"antisense"	"CTD-3138B18.5"
"ENSG00000268201"	"sense_intronic"	"CTD-3138B18.6"
"ENSG00000142396"	"processed_transcript"	"ERVK3-1"
"ENSG00000268230"	"processed_transcript"	"CTD-2619J13.8"
"ENSG00000268895"	"antisense"	"A1BG-AS1"
"ENSG00000279611"	"TEC"	"CTD-2619J13.5"
"ENSG00000268049"	"antisense"	"CTD-2619J13.9"
"ENSG00000269054"	"antisense"	"CTD-2619J13.3"
"ENSG00000268307"	"lincRNA"	"CTD-2619J13.13"
"ENSG00000232098"	"lincRNA"	"CTD-2619J13.14"
"ENSG00000268543"	"TEC"	"CTD-2619J13.16"
"ENSG00000268912"	"lincRNA"	"CTD-2619J13.17"
"ENSG00000269473"	"lincRNA"	"CTD-2619J13.19"
"ENSG00000269106"	"antisense"	"CTD-2619J13.23"
"ENSG00000273901"	"antisense"	"CTD-2619J13.27"
"ENSG00000267858"	"antisense"	"MZF1-AS1"
"ENSG00000269600"	"antisense"	"AC016629.3"
"ENSG00000272874"	"lincRNA"	"RP5-1103G7.10"
"ENSG00000225377"	"antisense"	"NRSN2-AS1"
"ENSG00000276026"	"antisense"	"RP4-545L17.11"
"ENSG00000274269"	"processed_transcript"	"RP4-545L17.12"
"ENSG00000280162"	"TEC"	"RP11-314N13.9"
"ENSG00000234684"	"antisense"	"SDCBP2-AS1"
"ENSG00000229728"	"antisense"	"RP11-314N13.3"
"ENSG00000237914"	"antisense"	"SIRPG-AS1"
"ENSG00000230839"	"lincRNA"	"RP5-968J1.1"
"ENSG00000276649"	"antisense"	"RP5-858L17.1"
"ENSG00000233896"	"antisense"	"RP4-684O24.5"
"ENSG00000226644"	"lincRNA"	"RP11-128M1.1"
"ENSG00000228293"	"antisense"	"RP4-686C3.7"
"ENSG00000235958"	"antisense"	"UBOX5-AS1"
"ENSG00000277287"	"lincRNA"	"RP4-794I6.4"
"ENSG00000275491"	"lincRNA"	"RP5-1009E24.8"
"ENSG00000274949"	"processed_transcript"	"RP5-1009E24.9"
"ENSG00000229539"	"antisense"	"RP11-119B16.2"
"ENSG00000275582"	"antisense"	"RP4-681N20.5"
"ENSG00000205300"	"lincRNA"	"RP11-352D3.2"
"ENSG00000230176"	"antisense"	"LINC01433"
"ENSG00000236387"	"lincRNA"	"RP11-307O10.1"
"ENSG00000238282"	"lincRNA"	"RP5-1164C1.2"
"ENSG00000278595"	"lincRNA"	"RP5-1068H6.6"
"ENSG00000277087"	"lincRNA"	"RP5-1116H23.6"
"ENSG00000276768"	"lincRNA"	"RP5-1116H23.5"
"ENSG00000278816"	"lincRNA"	"RP5-1116H23.4"
"ENSG00000277425"	"lincRNA"	"RP5-1116H23.3"
