probe_id,gsym,biotype
ASHG19A3A006868,TPTE,protein_coding
ASHG19A3A019031,AF254982.1,unprocessed_pseudogene
ASHG19A3A018618,AP001464.1,lincRNA
ASHG19A3A019033,ANKRD30BP2,retained_intron
ASHG19A3A019034,ANKRD30BP2,transcribed_unprocessed_pseudogene
ASHG19A3A019034,ANKRD30BP2,processed_transcript
ASHG19A3A049237,ZNF355P,unprocessed_pseudogene
ASHG19A3A019036,FGF7P2,unprocessed_pseudogene
ASHG19A3A018620,ANKRD30BP1,unprocessed_pseudogene
ASHG19A3A018621,GTF2IP2,unprocessed_pseudogene
ASHG19A3A019037,VN1R8P,processed_pseudogene
ASHG19A3A019038,SNX19P1,processed_pseudogene
ASHG19A3A018622,OR4K11P,unprocessed_pseudogene
ASHG19A3A019039,LINC01674,lincRNA
ASHG19A3A010516,OR4K12P,unprocessed_pseudogene
ASHG19A3A010183,POTED,protein_coding
ASHG19A3A014336,POTED,protein_coding
ASHG19A3A016365,POTED,protein_coding
ASHG19A3A019040,POTED,protein_coding
ASHG19A3A018624,GRAMD4P1,processed_pseudogene
ASHG19A3A019041,CXADRP1,processed_pseudogene
ASHG19A3A019042,FEM1AP1,processed_pseudogene
ASHG19A3A019043,AL050303.1,lincRNA
ASHG19A3A019044,TERF1P1,processed_pseudogene
ASHG19A3A019045,FAM207CP,processed_pseudogene
ASHG19A3A037408,GXYLT1P2,processed_pseudogene
ASHG19A3A018625,GXYLT1P2,processed_pseudogene
ASHG19A3A019046,CNN2P7,processed_pseudogene
ASHG19A3A019047,ZNF114P1,processed_pseudogene
ASHG19A3A018626,CYP4F29P,processed_transcript
ASHG19A3A018627,CYP4F29P,processed_transcript
ASHG19A3A018629,SNX18P13,processed_pseudogene
ASHG19A3A018630,ANKRD20A11P,transcribed_unprocessed_pseudogene
ASHG19A3A018630,ANKRD20A11P,processed_transcript
ASHG19A3A018631,ANKRD20A11P,processed_transcript
ASHG19A3A019048,NF1P3,unprocessed_pseudogene
ASHG19A3A019049,PPP6R2P1,unprocessed_pseudogene
ASHG19A3A019050,AP001347.1,antisense
ASHG19A3A018634,LIPI,protein_coding
ASHG19A3A019052,RBM11,processed_transcript
ASHG19A3A019052,RBM11,protein_coding
ASHG19A3A019053,ABCC13,processed_transcript
ASHG19A3A019056,ABCC13,processed_transcript
ASHG19A3A019054,ABCC13,retained_intron
ASHG19A3A019055,ABCC13,retained_intron
ASHG19A3A019054,ABCC13,processed_transcript
ASHG19A3A018635,HSPA13,protein_coding
ASHG19A3A018635,HSPA13,processed_transcript
ASHG19A3A018636,SAMSN1,protein_coding
ASHG19A3A019058,SAMSN1,processed_transcript
ASHG19A3A018636,SAMSN1,processed_transcript
ASHG19A3A019058,SAMSN1,protein_coding
ASHG19A3A019058,SAMSN1-AS1,antisense
ASHG19A3A019059,POLR2CP1,processed_pseudogene
ASHG19A3A019060,AF127936.1,lincRNA
ASHG19A3A019061,GAPDHP16,processed_pseudogene
ASHG19A3A018643,AF127577.4,lincRNA
ASHG19A3A018639,AF127577.4,lincRNA
ASHG19A3A018639,LINC02246,lincRNA
ASHG19A3A018641,LINC02246,lincRNA
ASHG19A3A018640,RBMX2P1,processed_pseudogene
ASHG19A3A019062,AF127577.3,antisense
ASHG19A3A018643,NRIP1,protein_coding
ASHG19A3A019063,NRIP1,protein_coding
ASHG19A3A018643,NRIP1,processed_transcript
ASHG19A3A019063,AF127577.1,antisense
ASHG19A3A019064,AF127577.2,antisense
ASHG19A3A019065,AF127577.6,TEC
ASHG19A3A019066,AF127577.5,lincRNA
ASHG19A3A018644,AJ009632.2,lincRNA
ASHG19A3A018645,CYCSP42,processed_pseudogene
ASHG19A3A018646,AJ009632.1,lincRNA
ASHG19A3A018647,RAD23BP3,processed_pseudogene
ASHG19A3A019067,USP25,protein_coding
ASHG19A3A019067,USP25,processed_transcript
ASHG19A3A018648,RBPMSLP,processed_pseudogene
ASHG19A3A007582,MIR99AHG,lincRNA
ASHG19A3A019069,MIR99AHG,lincRNA
ASHG19A3A019070,MIR99AHG,lincRNA
ASHG19A3A019068,MIR99AHG,lincRNA
ASHG19A3A019071,MIR99AHG,lincRNA
ASHG19A3A018650,VDAC2P1,processed_pseudogene
ASHG19A3A018651,RPS26P5,processed_pseudogene
ASHG19A3A018652,AF130359.1,lincRNA
ASHG19A3A018653,AF212831.1,lincRNA
ASHG19A3A018654,NEK4P1,processed_pseudogene
ASHG19A3A019072,LINC01549,lincRNA
ASHG19A3A018655,RPL39P40,processed_pseudogene
ASHG19A3A019073,CXADR,protein_coding
ASHG19A3A019074,CXADR,protein_coding
ASHG19A3A018656,BTF3L4P1,processed_pseudogene
ASHG19A3A002210,BTG3,protein_coding
ASHG19A3A004551,BTG3,protein_coding
ASHG19A3A004551,BTG3,processed_transcript
ASHG19A3A019076,BTG3-AS1,retained_intron
ASHG19A3A018658,AP000432.1,lincRNA
ASHG19A3A018659,C21orf91,protein_coding
ASHG19A3A001780,C21orf91,protein_coding
ASHG19A3A019077,AL109761.1,antisense
ASHG19A3A018661,CHODL-AS1,lincRNA
ASHG19A3A018660,CHODL-AS1,lincRNA
ASHG19A3A018663,RPL37P3,processed_pseudogene
ASHG19A3A019079,CHODL,protein_coding
ASHG19A3A018665,AF130417.1,lincRNA
ASHG19A3A018666,TMPRSS15,protein_coding
ASHG19A3A018667,AL109763.1,sense_overlapping
ASHG19A3A018668,MIR548XHG,lincRNA
ASHG19A3A019080,AF240627.1,lincRNA
ASHG19A3A031070,PPIAP22,processed_pseudogene
ASHG19A3A019081,PPIAP22,processed_pseudogene
ASHG19A3A018669,AL157359.2,lincRNA
ASHG19A3A018670,AL157359.1,lincRNA
ASHG19A3A019083,AP000431.2,lincRNA
ASHG19A3A019084,AP000431.1,lincRNA
ASHG19A3A019085,SLC6A6P1,processed_pseudogene
ASHG19A3A019086,AP000855.1,lincRNA
ASHG19A3A019087,RPL37P4,processed_pseudogene
ASHG19A3A019088,AP000568.1,processed_pseudogene
ASHG19A3A018671,C1QBPP1,processed_pseudogene
ASHG19A3A018672,LINC01683,lincRNA
ASHG19A3A018673,LINC02573,lincRNA
ASHG19A3A019089,RN7SKP147,misc_RNA
ASHG19A3A018674,KRT18P2,processed_pseudogene
ASHG19A3A018675,RPS3AP1,processed_pseudogene
ASHG19A3A007229,LINC00320,lincRNA
ASHG19A3A000233,LINC00320,lincRNA
ASHG19A3A018676,LINC00320,lincRNA
ASHG19A3A018677,PPIAP1,processed_pseudogene
ASHG19A3A019092,NCAM2,protein_coding
ASHG19A3A019092,NCAM2,processed_transcript
ASHG19A3A018678,AP001136.1,antisense
ASHG19A3A019094,AP001117.1,lincRNA
ASHG19A3A018679,AF241725.1,lincRNA
ASHG19A3A018680,LINC00317,lincRNA
ASHG19A3A000178,LINC01425,lincRNA
ASHG19A3A019095,LINC01425,lincRNA
ASHG19A3A018682,AP000472.1,lincRNA
ASHG19A3A018683,LINC01687,lincRNA
ASHG19A3A055175,LINC01687,lincRNA
ASHG19A3A000134,LINC01687,lincRNA
ASHG19A3A019096,LINC00308,lincRNA
ASHG19A3A018684,AP000705.2,processed_pseudogene
ASHG19A3A018685,AP000705.1,processed_pseudogene
ASHG19A3A019097,AP000561.1,lincRNA
ASHG19A3A018687,MAPK6P2,processed_pseudogene
ASHG19A3A018688,AP000959.1,lincRNA
ASHG19A3A019098,AP000949.1,processed_pseudogene
ASHG19A3A019099,AP001116.1,lincRNA
ASHG19A3A018689,ZNF299P,processed_pseudogene
ASHG19A3A018690,D21S2088E,lincRNA
ASHG19A3A019100,EEF1A1P1,processed_pseudogene
ASHG19A3A018691,TUBAP,processed_pseudogene
ASHG19A3A019101,AP000459.1,lincRNA
ASHG19A3A018692,AP000474.1,lincRNA
ASHG19A3A019102,AP000477.1,lincRNA
ASHG19A3A018694,AP000470.1,lincRNA
ASHG19A3A018695,LINC01689,lincRNA
ASHG19A3A019104,LINC01684,lincRNA
ASHG19A3A019105,LINC01684,lincRNA
ASHG19A3A019106,LINC01692,lincRNA
ASHG19A3A018696,AP000402.1,lincRNA
ASHG19A3A018697,AP000146.1,lincRNA
ASHG19A3A018698,AP001342.1,processed_pseudogene
ASHG19A3A019107,AP000233.2,lincRNA
ASHG19A3A019108,AP000233.1,lincRNA
ASHG19A3A018699,AP001341.1,lincRNA
ASHG19A3A019109,RPL13AP7,processed_pseudogene
ASHG19A3A019110,AP001340.1,TEC
ASHG19A3A018701,LINC00158,lincRNA
ASHG19A3A055283,LINC00158,lincRNA
ASHG19A3A018700,LINC00158,lincRNA
ASHG19A3A018703,AP000221.1,lincRNA
ASHG19A3A019111,MIR155HG,lincRNA
ASHG19A3A019112,MIR155HG,lincRNA
ASHG19A3A018706,LINC00515,antisense
ASHG19A3A004936,MRPL39,protein_coding
ASHG19A3A018707,MRPL39,protein_coding
ASHG19A3A005203,JAM2,protein_coding
ASHG19A3A005203,JAM2,nonsense_mediated_decay
ASHG19A3A005203,JAM2,processed_transcript
ASHG19A3A005203,JAM2,retained_intron
ASHG19A3A003930,ATP5PF,protein_coding
ASHG19A3A000752,ATP5PF,protein_coding
ASHG19A3A000751,ATP5PF,protein_coding
ASHG19A3A000748,ATP5PF,protein_coding
ASHG19A3A000747,ATP5PF,protein_coding
ASHG19A3A019113,ATP5PF,protein_coding
ASHG19A3A000752,ATP5PF,retained_intron
ASHG19A3A034426,GABPA,protein_coding
ASHG19A3A018709,LLPHP2,processed_pseudogene
ASHG19A3A002403,APP,protein_coding
ASHG19A3A002401,APP,protein_coding
ASHG19A3A002402,APP,protein_coding
ASHG19A3A006905,APP,protein_coding
ASHG19A3A019114,AP001442.1,antisense
ASHG19A3A019115,AP001439.1,antisense
ASHG19A3A018710,AP001595.1,lincRNA
ASHG19A3A019116,CYYR1-AS1,antisense
ASHG19A3A018711,CYYR1,protein_coding
ASHG19A3A018712,ADAMTS1,protein_coding
ASHG19A3A018712,ADAMTS1,retained_intron
ASHG19A3A019117,AP001599.1,antisense
ASHG19A3A018713,ADAMTS5,protein_coding
ASHG19A3A018714,GPX1P2,processed_pseudogene
ASHG19A3A018716,AP001605.1,lincRNA
ASHG19A3A019118,AP001604.1,lincRNA
ASHG19A3A018715,EIF4A1P1,processed_pseudogene
ASHG19A3A018717,RPL10P1,processed_pseudogene
ASHG19A3A019119,NCSTNP1,processed_pseudogene
ASHG19A3A019120,LINC01673,lincRNA
ASHG19A3A007293,LINC00113,lincRNA
ASHG19A3A000273,LINC00113,lincRNA
ASHG19A3A019121,AJ006995.1,lincRNA
ASHG19A3A019122,LINC00314,lincRNA
ASHG19A3A019124,LINC01697,lincRNA
ASHG19A3A019123,LINC01697,lincRNA
ASHG19A3A018721,LINC01695,lincRNA
ASHG19A3A018719,LINC01695,lincRNA
ASHG19A3A018720,LINC01695,lincRNA
ASHG19A3A018723,AF165147.1,lincRNA
ASHG19A3A007373,LINC00161,lincRNA
ASHG19A3A007374,LINC00161,lincRNA
ASHG19A3A018724,N6AMT1,protein_coding
ASHG19A3A006638,N6AMT1,protein_coding
ASHG19A3A018724,N6AMT1,nonsense_mediated_decay
ASHG19A3A018725,HSPD1P7,processed_pseudogene
ASHG19A3A018726,THUMPD1P1,processed_pseudogene
ASHG19A3A018728,LTN1,protein_coding
ASHG19A3A018729,RPL23P2,processed_pseudogene
ASHG19A3A018730,RWDD2B,protein_coding
ASHG19A3A018730,RWDD2B,processed_transcript
ASHG19A3A018730,RWDD2B,retained_intron
ASHG19A3A019125,AF129075.2,antisense
ASHG19A3A000694,USP16,protein_coding
ASHG19A3A019126,USP16,protein_coding
ASHG19A3A018731,CCT8,protein_coding
ASHG19A3A018731,CCT8,processed_transcript
ASHG19A3A018731,CCT8,retained_intron
ASHG19A3A019127,MAP3K7CL,processed_transcript
ASHG19A3A019127,MAP3K7CL,protein_coding
ASHG19A3A018732,RPL12P9,processed_pseudogene
ASHG19A3A018733,AF124730.1,antisense
ASHG19A3A000297,LINC00189,sense_overlapping
ASHG19A3A055176,LINC00189,sense_overlapping
ASHG19A3A019128,LINC00189,sense_overlapping
ASHG19A3A055176,BACH1,protein_coding
ASHG19A3A019130,BACH1,protein_coding
ASHG19A3A003872,BACH1,protein_coding
ASHG19A3A019129,BACH1,protein_coding
ASHG19A3A019134,BACH1,processed_transcript
ASHG19A3A019131,BACH1-IT1,sense_intronic
ASHG19A3A018734,BACH1-AS1,lincRNA
ASHG19A3A019132,BACH1-IT2,lincRNA
ASHG19A3A019133,BACH1-IT3,sense_intronic
ASHG19A3A018735,GRIK1,protein_coding
ASHG19A3A018736,GRIK1,protein_coding
ASHG19A3A019135,GRIK1-AS1,antisense
ASHG19A3A055177,GRIK1-AS1,antisense
ASHG19A3A019136,AF096876.1,lincRNA
ASHG19A3A018737,CLDN17,protein_coding
ASHG19A3A018738,LINC00307,lincRNA
ASHG19A3A018739,CLDN8,protein_coding
ASHG19A3A018740,RPL8P2,processed_pseudogene
ASHG19A3A018741,KRTAP24-1,protein_coding
ASHG19A3A018742,KRTAP25-1,protein_coding
ASHG19A3A018743,KRTAP26-1,protein_coding
ASHG19A3A018744,KRTAP27-1,protein_coding
ASHG19A3A018745,KRTAP23-1,protein_coding
ASHG19A3A018746,KRTAP13-6P,unprocessed_pseudogene
ASHG19A3A018747,KRTAP13-2,protein_coding
ASHG19A3A019137,KRTAP13-1,protein_coding
ASHG19A3A018748,KRTAP13-3,protein_coding
ASHG19A3A019138,KRTAP13-4,protein_coding
ASHG19A3A018749,KRTAP13-5P,unprocessed_pseudogene
ASHG19A3A019139,KRTAP15-1,protein_coding
ASHG19A3A018750,KRTAP19-1,protein_coding
ASHG19A3A018751,KRTAP19-2,protein_coding
ASHG19A3A018752,KRTAP19-3,protein_coding
ASHG19A3A018753,KRTAP19-4,protein_coding
ASHG19A3A018755,KRTAP19-5,protein_coding
ASHG19A3A018756,KRTAP19-9P,unprocessed_pseudogene
ASHG19A3A018757,KRTAP19-10P,unprocessed_pseudogene
ASHG19A3A018758,AP000567.1,unprocessed_pseudogene
ASHG19A3A018759,KRTAP19-11P,unprocessed_pseudogene
ASHG19A3A018760,KRTAP19-6,protein_coding
ASHG19A3A018761,KRTAP19-7,protein_coding
ASHG19A3A018762,KRTAP22-2,protein_coding
ASHG19A3A019140,KRTAP6-3,protein_coding
ASHG19A3A018763,KRTAP6-2,protein_coding
ASHG19A3A019141,KRTAP22-1,protein_coding
ASHG19A3A018764,KRTAP6-1,protein_coding
ASHG19A3A019142,KRTAP20-1,protein_coding
ASHG19A3A019143,KRTAP20-4,protein_coding
ASHG19A3A019144,KRTAP20-2,protein_coding
ASHG19A3A019145,KRTAP20-3,protein_coding
ASHG19A3A018765,KRTAP21-3,protein_coding
ASHG19A3A018766,KRTAP21-4P,unprocessed_pseudogene
ASHG19A3A018767,KRTAP21-2,protein_coding
ASHG19A3A018768,KRTAP21-1,protein_coding
ASHG19A3A018769,AP000244.1,unprocessed_pseudogene
ASHG19A3A018770,KRTAP8-2P,unprocessed_pseudogene
ASHG19A3A018771,KRTAP8-3P,unprocessed_pseudogene
ASHG19A3A018772,KRTAP8-1,protein_coding
ASHG19A3A018773,KRTAP7-1,protein_coding
ASHG19A3A018774,KRTAP11-1,protein_coding
ASHG19A3A018775,KRTAP19-8,protein_coding
ASHG19A3A018776,UBE3AP2,processed_pseudogene
ASHG19A3A018777,TIAM1,protein_coding
ASHG19A3A018777,TIAM1,processed_transcript
ASHG19A3A019148,AP000563.1,processed_pseudogene
ASHG19A3A019149,AP000251.1,lincRNA
ASHG19A3A018778,FBXW11P1,processed_pseudogene
ASHG19A3A018780,AP000253.1,lincRNA
ASHG19A3A018779,AP000253.1,lincRNA
ASHG19A3A019150,SOD1,protein_coding
ASHG19A3A019150,SOD1,processed_transcript
ASHG19A3A018782,SCAF4,protein_coding
ASHG19A3A018781,SCAF4,protein_coding
ASHG19A3A002827,SCAF4,protein_coding
ASHG19A3A018782,SCAF4,retained_intron
ASHG19A3A018781,SCAF4,retained_intron
ASHG19A3A019151,HMGN1P2,processed_pseudogene
ASHG19A3A019152,TPT1P1,processed_pseudogene
ASHG19A3A019153,HUNK,protein_coding
ASHG19A3A018783,HUNK-AS1,antisense
ASHG19A3A019154,LINC00159,lincRNA
ASHG19A3A018784,LINC00159,lincRNA
ASHG19A3A018785,AP000265.1,lincRNA
ASHG19A3A018786,MIS18A,protein_coding
ASHG19A3A019155,MIS18A-AS1,antisense
ASHG19A3A018787,MIS18A-AS1,antisense
ASHG19A3A019156,MRAP,protein_coding
ASHG19A3A019156,MRAP,processed_transcript
ASHG19A3A019157,MRAP,protein_coding
ASHG19A3A018788,AP000266.1,antisense
ASHG19A3A018791,URB1,protein_coding
ASHG19A3A019157,URB1,protein_coding
ASHG19A3A019156,URB1,protein_coding
ASHG19A3A019159,URB1-AS1,lincRNA
ASHG19A3A032455,EVA1C,retained_intron
ASHG19A3A032455,EVA1C,processed_transcript
ASHG19A3A019160,EVA1C,processed_transcript
ASHG19A3A032455,EVA1C,protein_coding
ASHG19A3A019160,EVA1C,protein_coding
ASHG19A3A025279,EVA1C,protein_coding
ASHG19A3A025279,EVA1C,nonsense_mediated_decay
ASHG19A3A019160,EVA1C,nonsense_mediated_decay
ASHG19A3A019160,EVA1C,retained_intron
ASHG19A3A025279,EVA1C,retained_intron
ASHG19A3A025279,EVA1C,processed_transcript
ASHG19A3A018792,TCP10L,protein_coding
ASHG19A3A018792,TCP10L,nonsense_mediated_decay
ASHG19A3A019161,AP000275.2,protein_coding
ASHG19A3A018794,AP000275.2,protein_coding
ASHG19A3A018792,AP000275.2,protein_coding
ASHG19A3A019161,CFAP298,protein_coding
ASHG19A3A018794,CFAP298,protein_coding
ASHG19A3A019161,CFAP298,nonsense_mediated_decay
ASHG19A3A018794,CFAP298,nonsense_mediated_decay
ASHG19A3A018795,AP000275.1,processed_pseudogene
ASHG19A3A018797,SYNJ1,protein_coding
ASHG19A3A003065,SYNJ1,protein_coding
ASHG19A3A019163,PAXBP1-AS1,antisense
ASHG19A3A019164,PAXBP1-AS1,antisense
ASHG19A3A004918,PAXBP1,protein_coding
ASHG19A3A018798,PAXBP1,protein_coding
ASHG19A3A007589,PAXBP1,retained_intron
ASHG19A3A018798,PAXBP1,retained_intron
ASHG19A3A007589,PAXBP1,nonsense_mediated_decay
ASHG19A3A018798,PAXBP1,nonsense_mediated_decay
ASHG19A3A007365,C21orf62-AS1,antisense
ASHG19A3A055178,C21orf62-AS1,antisense
ASHG19A3A007364,C21orf62-AS1,antisense
ASHG19A3A005105,C21orf62,protein_coding
ASHG19A3A003137,C21orf62,protein_coding
ASHG19A3A018800,C21orf62,protein_coding
ASHG19A3A018801,AP000281.1,processed_pseudogene
ASHG19A3A018802,AP000281.2,antisense
ASHG19A3A018803,AP000282.1,antisense
ASHG19A3A019165,LINC01690,lincRNA
ASHG19A3A019166,OLIG2,protein_coding
ASHG19A3A019167,LINC00945,lincRNA
ASHG19A3A019168,OLIG1,protein_coding
ASHG19A3A019168,OLIG1,processed_transcript
ASHG19A3A018804,AP000289.1,lincRNA
ASHG19A3A019169,AP000290.1,antisense
ASHG19A3A018805,LINC01548,lincRNA
ASHG19A3A000625,IFNAR2,protein_coding
ASHG19A3A000624,IFNAR2,protein_coding
ASHG19A3A019170,IFNAR2,protein_coding
ASHG19A3A019171,IFNAR2,protein_coding
ASHG19A3A000625,IFNAR2,nonsense_mediated_decay
ASHG19A3A019172,AP000295.1,nonsense_mediated_decay
ASHG19A3A019172,AP000295.1,protein_coding
ASHG19A3A018806,IL10RB-DT,antisense
ASHG19A3A019171,IL10RB-DT,antisense
ASHG19A3A019170,IL10RB-DT,antisense
ASHG19A3A019172,IL10RB,protein_coding
ASHG19A3A019172,IL10RB,nonsense_mediated_decay
ASHG19A3A019172,IL10RB,retained_intron
ASHG19A3A018807,IFNAR1,processed_transcript
ASHG19A3A018807,IFNAR1,protein_coding
ASHG19A3A019173,IFNAR1,protein_coding
ASHG19A3A019174,IFNGR2,protein_coding
ASHG19A3A019175,TMEM50B,nonsense_mediated_decay
ASHG19A3A018809,TMEM50B,nonsense_mediated_decay
ASHG19A3A019175,TMEM50B,protein_coding
ASHG19A3A018809,TMEM50B,protein_coding
ASHG19A3A019175,TMEM50B,retained_intron
ASHG19A3A018809,TMEM50B,retained_intron
ASHG19A3A018810,RPS5P3,processed_pseudogene
ASHG19A3A018811,AP000302.1,antisense
ASHG19A3A018812,DNAJC28,protein_coding
ASHG19A3A018813,DNAJC28,protein_coding
ASHG19A3A018817,GART,protein_coding
ASHG19A3A018815,GART,protein_coding
ASHG19A3A002383,GART,protein_coding
ASHG19A3A018815,GART,nonsense_mediated_decay
ASHG19A3A018816,GART,protein_coding
ASHG19A3A019176,SON,protein_coding
ASHG19A3A018818,DONSON,protein_coding
ASHG19A3A018818,DONSON,nonsense_mediated_decay
ASHG19A3A018820,AP000311.1,protein_coding
ASHG19A3A018819,CRYZL1,protein_coding
ASHG19A3A018819,CRYZL1,nonsense_mediated_decay
ASHG19A3A019183,ITSN1,protein_coding
ASHG19A3A019184,ITSN1,protein_coding
ASHG19A3A019181,ITSN1,protein_coding
ASHG19A3A019185,ATP5PO,retained_intron
ASHG19A3A018820,ATP5PO,retained_intron
ASHG19A3A018820,ATP5PO,protein_coding
ASHG19A3A019185,ATP5PO,processed_transcript
ASHG19A3A019186,LINC00649,antisense
ASHG19A3A019187,LINC00649,antisense
ASHG19A3A019189,MRPS6,processed_transcript
ASHG19A3A019189,MRPS6,protein_coding
ASHG19A3A019189,MRPS6,retained_intron
ASHG19A3A019188,SLC5A3,protein_coding
ASHG19A3A019193,AP000317.2,processed_transcript
ASHG19A3A018821,RPS5P2,processed_pseudogene
ASHG19A3A019192,LINC00310,lincRNA
ASHG19A3A019190,LINC00310,lincRNA
ASHG19A3A019191,LINC00310,lincRNA
ASHG19A3A019193,AP000317.1,lincRNA
ASHG19A3A018822,KCNE2,protein_coding
ASHG19A3A019194,KCNE2,protein_coding
ASHG19A3A019194,AP000320.1,antisense
ASHG19A3A018822,AP000320.1,antisense
ASHG19A3A019195,SMIM11A,processed_transcript
ASHG19A3A019195,SMIM11A,protein_coding
ASHG19A3A019195,SMIM11A,retained_intron
ASHG19A3A018824,KCNE1,protein_coding
ASHG19A3A019199,KCNE1,protein_coding
ASHG19A3A018825,KCNE1,protein_coding
ASHG19A3A018823,KCNE1,protein_coding
ASHG19A3A018825,KCNE1,processed_transcript
ASHG19A3A019200,RCAN1,protein_coding
ASHG19A3A018829,RCAN1,protein_coding
ASHG19A3A018827,RCAN1,protein_coding
ASHG19A3A018829,RCAN1,processed_transcript
ASHG19A3A019200,RCAN1,processed_transcript
ASHG19A3A018830,RCAN1,protein_coding
ASHG19A3A018830,RCAN1,processed_transcript
ASHG19A3A019201,CLIC6,protein_coding
ASHG19A3A018831,CLIC6,protein_coding
ASHG19A3A018832,LINC00160,lincRNA
ASHG19A3A019202,LINC00160,lincRNA
ASHG19A3A019204,LINC01426,antisense
ASHG19A3A019203,LINC01426,antisense
ASHG19A3A018834,RUNX1,protein_coding
ASHG19A3A019205,RUNX1,protein_coding
ASHG19A3A018837,RUNX1,protein_coding
ASHG19A3L0001290,RUNX1,protein_coding
ASHG19A3A018837,RUNX1,nonsense_mediated_decay
ASHG19A3A019205,RUNX1,nonsense_mediated_decay
ASHG19A3A018833,RUNX1,processed_transcript
ASHG19A3A018833,RUNX1,protein_coding
ASHG19A3A019205,RUNX1,processed_transcript
ASHG19A3A019206,AF015262.1,lincRNA
ASHG19A3A018838,RPL34P3,processed_pseudogene
ASHG19A3A018839,EZH2P1,processed_pseudogene
ASHG19A3A000090,AF015720.1,lincRNA
ASHG19A3A019207,PPP1R2P2,processed_pseudogene
ASHG19A3A019208,LINC01436,lincRNA
ASHG19A3A018841,RPL23AP3,processed_pseudogene
ASHG19A3A004935,SETD4,processed_transcript
ASHG19A3A019210,SETD4,protein_coding
ASHG19A3A004935,SETD4,protein_coding
ASHG19A3A018843,SETD4,protein_coding
ASHG19A3A019210,AP000688.4,antisense
ASHG19A3A018844,AP000688.1,sense_intronic
ASHG19A3A018845,AP000688.1,sense_intronic
ASHG19A3A019211,CBR1,processed_transcript
ASHG19A3A019211,CBR1,protein_coding
ASHG19A3A019212,AP000688.3,lincRNA
ASHG19A3A000153,AP000688.2,lincRNA
ASHG19A3A013473,MEMO1P1,processed_pseudogene
ASHG19A3A019214,CBR3-AS1,antisense
ASHG19A3A019213,CBR3-AS1,antisense
ASHG19A3A018847,CBR3-AS1,antisense
ASHG19A3A019216,CBR3-AS1,antisense
ASHG19A3A018848,CBR3-AS1,antisense
ASHG19A3A019216,CBR3-AS1,retained_intron
ASHG19A3A018848,CBR3-AS1,retained_intron
ASHG19A3A019214,RPS9P1,processed_pseudogene
ASHG19A3A018848,CBR3,protein_coding
ASHG19A3A019216,CBR3,protein_coding
ASHG19A3A019218,DOP1B,protein_coding
ASHG19A3A018849,RPL3P1,processed_pseudogene
ASHG19A3A018851,SRSF9P1,processed_pseudogene
ASHG19A3A019219,MORC3,retained_intron
ASHG19A3A019219,MORC3,protein_coding
ASHG19A3A019219,MORC3,processed_transcript
ASHG19A3A019220,CHAF1B,protein_coding
ASHG19A3A019220,CHAF1B,processed_transcript
ASHG19A3A018852,ATP5MFP1,processed_pseudogene
ASHG19A3A019222,AP000695.2,antisense
ASHG19A3A004625,CLDN14,protein_coding
ASHG19A3A018853,CLDN14,protein_coding
ASHG19A3A002911,CLDN14,protein_coding
ASHG19A3A002910,CLDN14,protein_coding
ASHG19A3A018855,CLDN14,protein_coding
ASHG19A3A018856,AP000696.1,lincRNA
ASHG19A3A018857,AP000697.1,antisense
ASHG19A3A019223,SIM2,retained_intron
ASHG19A3A018858,HLCS,protein_coding
ASHG19A3A019225,HLCS,protein_coding
ASHG19A3A019227,AP000704.1,lincRNA
ASHG19A3A019228,MRPL20P1,processed_pseudogene
ASHG19A3A019230,RIPPLY3,processed_transcript
ASHG19A3A019230,RIPPLY3,protein_coding
ASHG19A3A018862,PIGP,protein_coding
ASHG19A3A018859,PIGP,protein_coding
ASHG19A3A018860,PIGP,protein_coding
ASHG19A3A000685,TTC3,processed_transcript
ASHG19A3A000685,TTC3,protein_coding
ASHG19A3A019231,TTC3,protein_coding
ASHG19A3A019231,TTC3,processed_transcript
ASHG19A3A018863,TTC3-AS1,antisense
ASHG19A3A055284,DSCR9,lincRNA
ASHG19A3A007402,DSCR9,lincRNA
ASHG19A3A019236,DSCR9,lincRNA
ASHG19A3A019236,AP001432.1,lincRNA
ASHG19A3A018864,VPS26C,protein_coding
ASHG19A3A018864,VPS26C,processed_transcript
ASHG19A3A005768,DYRK1A,protein_coding
ASHG19A3A019237,DYRK1A,protein_coding
ASHG19A3A019238,DYRK1A,protein_coding
ASHG19A3A019239,DYRK1A,protein_coding
ASHG19A3A005770,DYRK1A,protein_coding
ASHG19A3A005768,DYRK1A,processed_transcript
ASHG19A3A005768,DYRK1A,retained_intron
ASHG19A3A018869,KCNJ6,protein_coding
ASHG19A3A018867,KCNJ6,protein_coding
ASHG19A3A018871,DSCR4,lincRNA
ASHG19A3A018870,DSCR4-IT1,sense_intronic
ASHG19A3A007423,DSCR8,lincRNA
ASHG19A3A007426,DSCR8,lincRNA
ASHG19A3A007425,DSCR8,lincRNA
ASHG19A3A007422,DSCR8,lincRNA
ASHG19A3A007424,DSCR8,lincRNA
ASHG19A3A004001,KCNJ15,protein_coding
ASHG19A3A019249,KCNJ15,protein_coding
ASHG19A3A006277,KCNJ15,protein_coding
ASHG19A3A018872,AP001425.1,processed_transcript
ASHG19A3A019248,DSCR10,sense_intronic
ASHG19A3A000285,AP001434.1,lincRNA
ASHG19A3A018873,SPATA20P1,processed_pseudogene
